chromosome1	x1	x2	chromosome2	y1	y2	color	observed	loopId	FDR	EnrichmentScore	P2LL	distance	counts_X	counts_Y	density	-log10(binomal_p-value)	-log10(poisson_p-value)	-log10(hypergeometric_p-value)	-log10(poisson_p-value_peak_x)	-log10(poisson_p-value_peak_y)
chr2	168961557	168961847	chr2	169139565	169142353	"0,255,255"	7	chr2-chr2-453	0.0	7.0	7.0	179257.0	119	85	0.13377669969489964	300.0	300.0	18.975195793015736	74.66882943517291	15.818995927099353
chr2	25277360	25278285	chr2	25566214	25567215	"0,255,255"	5	chr2-chr2-454	0.0	5.0	5.0	288892.0	98	133	0.1527090497184769	300.0	300.0	12.382681744105003	24.38885961179672	32.420025331733186
chr2	217785283	217786760	chr2	217885549	217887010	"0,255,255"	6	chr2-chr2-455	0.02	6.0	6.0	100258.0	281	127	0.12012973305287397	300.0	300.0	12.583676742607071	113.51519517979935	60.26058768267222
chr2	47654226	47658881	chr2	47766495	47768123	"0,255,255"	9	chr2-chr2-456	0.0	9.0	9.0	110755.5	153	341	0.08426097939901571	300.0	300.0	18.702216049685685	33.52956920284111	194.64032568277617
chr2	231297173	231301738	chr2	231412461	231413278	"0,255,255"	10	chr2-chr2-457	0.0	10.0	2.5	113414.0	223	226	0.1092967780593781	300.0	300.0	21.320558789434813	81.99247114039487	137.64616924487
chr2	30208388	30209012	chr2	30225080	30225719	"0,255,255"	5	chr2-chr2-458	0.0	5.0	5.0	16699.5	298	42	0.232872232587321	300.0	300.0	12.514390763702316	210.61888685405734	5.336424389366291
chr2	27133553	27134725	chr2	27169885	27170954	"0,255,255"	8	chr2-chr2-459	0.0	8.0	8.0	36280.5	117	89	0.2099902755968132	300.0	300.0	21.990726156729213	68.91988742383553	43.69144918929219
chr2	206798081	206801083	chr2	207472300	207476467	"0,255,255"	13	chr2-chr2-460	0.0	13.0	13.0	674801.5	241	574	0.10666841084813013	300.0	300.0	23.274870844908733	160.06237737023065	300.0
chr2	147044598	147046367	chr2	147909810	147911417	"0,255,255"	13	chr2-chr2-461	0.0	13.0	13.0	865131.0	213	239	0.226512392585973	300.0	300.0	28.999753510068874	158.16185232947473	164.88782835334476
chr2	118221242	118223690	chr2	118267713	118272251	"0,255,255"	11	chr2-chr2-462	0.0	11.0	11.0	47516.0	271	100	0.0926222137800072	300.0	300.0	26.93716355207699	204.35995242653146	26.35238551344683
chr2	112259524	112262470	chr2	112432868	112433833	"0,255,255"	7	chr2-chr2-463	0.0	7.0	7.0	172353.5	182	56	0.10528373348527258	300.0	300.0	18.984154349179537	85.47058012810231	34.7439698704478
chr2	225282974	225284818	chr2	225657442	225660668	"0,255,255"	8	chr2-chr2-464	0.0	8.0	8.0	375159.0	77	211	0.09281818690581033	300.0	300.0	20.421307686587244	37.68604564558758	80.53206955859929
chr2	134228626	134228908	chr2	134411217	134412237	"0,255,255"	5	chr2-chr2-465	0.0	5.0	5.0	182960.0	45	278	0.22589679704899115	300.0	300.0	12.509101966703646	26.401163365912296	203.9899070290144
chr2	84906697	84908933	chr2	84925226	84926411	"0,255,255"	8	chr2-chr2-466	0.0	8.0	8.0	18003.5	93	569	0.1375586692816306	300.0	300.0	16.261975784182916	21.998864908300455	300.0
chr2	9812652	9816217	chr2	10047087	10049066	"0,255,255"	8	chr2-chr2-467	0.0	8.0	8.0	233642.0	283	233	0.08488243283053001	300.0	300.0	15.441619032813268	101.88728256803711	134.93397503821527
chr2	25164348	25168927	chr2	25196209	25197023	"0,255,255"	9	chr2-chr2-468	0.0	9.0	9.0	29978.5	330	241	0.09816646274133425	300.0	300.0	17.02473708022386	185.24227285373163	160.51168643240203
chr2	173400913	173403694	chr2	174340263	174344622	"0,255,255"	10	chr2-chr2-469	0.0	10.0	3.3333333333333335	940139.0	285	480	0.0823858906884556	300.0	300.0	16.940298735385703	176.3645405865676	299.6428665226331
chr2	38115041	38117728	chr2	38273975	38274891	"0,255,255"	6	chr2-chr2-470	0.0	6.0	3.0	158048.5	289	228	0.09795757860375903	300.0	300.0	10.969458693688212	163.76323025877832	146.5057630487306
chr2	202573395	202574718	chr2	202870696	202873763	"0,255,255"	8	chr2-chr2-471	0.0	8.0	8.0	298173.0	253	250	0.10719549148347571	300.0	300.0	15.587151051053993	205.93201763874308	176.90664630179478
chr2	48111062	48112074	chr2	48311606	48317592	"0,255,255"	17	chr2-chr2-472	0.0	17.0	17.0	203031.0	413	368	0.14289796244305145	300.0	300.0	31.520619141097594	214.4513278630039	197.1983279863885
chr2	64643573	64647392	chr2	64864839	64866225	"0,255,255"	11	chr2-chr2-473	0.0	11.0	11.0	220049.5	379	331	0.12431484831260907	300.0	300.0	19.442332880095172	96.70963055334069	152.48388202440842
chr2	38074215	38077486	chr2	38112769	38115687	"0,255,255"	9	chr2-chr2-474	0.0	9.0	9.0	38377.5	265	283	0.08554075514041293	300.0	300.0	17.255060974644742	192.03121994655646	152.927527563971
chr2	26234477	26236034	chr2	26328722	26330709	"0,255,255"	8	chr2-chr2-475	0.0	8.0	8.0	94460.0	35	230	0.13278448296062592	300.0	300.0	23.066089776445473	6.556704852632358	191.44927908726547
chr2	10071245	10072914	chr2	10096641	10097640	"0,255,255"	6	chr2-chr2-476	0.0	6.0	6.0	25061.0	189	135	0.1322867899960059	300.0	300.0	13.463815426146606	88.53585436621431	65.9844177407661
chr2	112749654	112750339	chr2	112941686	112942830	"0,255,255"	6	chr2-chr2-477	0.0	6.0	6.0	192261.5	198	197	0.19296946730964668	300.0	300.0	12.344026934350422	155.35272053595423	139.69416399821796
chr2	96144059	96146600	chr2	96163325	96165118	"0,255,255"	12	chr2-chr2-478	0.0	12.0	12.0	18892.0	192	137	0.16287086096416417	300.0	300.0	29.928888034988333	22.76604271802024	37.112848815795644
chr2	11829436	11830488	chr2	12032157	12032585	"0,255,255"	5	chr2-chr2-479	0.0	5.0	5.0	202409.0	327	94	0.1987281282147206	300.0	300.0	10.506151699646237	205.99645791378097	38.472297234855866
chr2	152036198	152038521	chr2	152633966	152637887	"0,255,255"	8	chr2-chr2-480	0.0	8.0	8.0	598567.0	408	297	0.07536646502441677	300.0	300.0	13.31695060422776	171.66863435251764	137.74341006068244
chr2	178109809	178114086	chr2	178280216	178280639	"0,255,255"	8	chr2-chr2-481	0.0	8.0	8.0	168480.0	307	75	0.10012515055584222	300.0	300.0	19.197627479866345	211.0698892315513	63.72666961259953
chr2	235779381	235779848	chr2	236180422	236181467	"0,255,255"	6	chr2-chr2-482	0.0	6.0	6.0	401330.0	75	120	0.23342669028395754	300.0	300.0	16.23554380051351	45.08899144011817	65.38797355100276
chr2	230864497	230866413	chr2	230902079	230903066	"0,255,255"	7	chr2-chr2-483	0.0	7.0	7.0	37117.5	147	274	0.14184108910124046	300.0	300.0	14.69033296317647	46.49342368567428	177.9137046935196
chr2	97870210	97870697	chr2	98012372	98012734	"0,255,255"	5	chr2-chr2-484	0.0	5.0	5.0	142099.5	71	57	0.34642830360163307	300.0	300.0	14.98302455905391	36.01882518599856	20.042826826220573
chr2	86220957	86226179	chr2	86247423	86251013	"0,255,255"	12	chr2-chr2-485	0.0	12.0	12.0	25650.0	524	118	0.08010466539022781	300.0	300.0	25.42203056579993	300.0	33.659650358084285
chr2	43401470	43403803	chr2	43423461	43426903	"0,255,255"	13	chr2-chr2-486	0.0	13.0	13.0	22545.5	190	226	0.1324165952156268	300.0	300.0	29.987107804733416	70.91001483492172	94.4180416220399
chr2	68487380	68488316	chr2	68594995	68595395	"0,255,255"	5	chr2-chr2-487	0.0	5.0	5.0	107347.0	109	47	0.22014792646540904	300.0	300.0	14.466425014586958	66.99384170265405	20.577361885902967
chr2	203225415	203225730	chr2	203453029	203455260	"0,255,255"	7	chr2-chr2-488	0.0	7.0	7.0	228572.0	62	213	0.1617300399296548	300.0	300.0	18.172811834438097	45.835385126801704	146.35686364695533
chr2	219072470	219075411	chr2	219119462	219121688	"0,255,255"	9	chr2-chr2-489	0.0	9.0	9.0	46634.5	124	184	0.10246017680743481	300.0	300.0	21.99259036723988	39.93035148435998	98.33281774704552
chr2	71545824	71545935	chr2	72149043	72150568	"0,255,255"	8	chr2-chr2-490	0.0	8.0	8.0	603926.0	55	154	0.2876456036750968	300.0	300.0	22.773037096260634	24.231751381767804	94.86468582463563
chr2	98411931	98413076	chr2	98600787	98602423	"0,255,255"	8	chr2-chr2-491	0.0	8.0	8.0	189101.5	255	135	0.16921546480131547	300.0	300.0	17.7354528776502	153.8113272264176	58.90478504048997
chr2	68751655	68752992	chr2	68835148	68837489	"0,255,255"	9	chr2-chr2-492	0.0	9.0	9.0	83995.0	240	117	0.1439401124426361	300.0	300.0	21.170013058377826	150.5188709928983	35.74275286148327
chr2	23348935	23351737	chr2	23399599	23399769	"0,255,255"	7	chr2-chr2-493	0.0	7.0	7.0	49348.0	118	59	0.13854800863421973	300.0	300.0	20.161161768094154	34.7153762610808	26.736090121416716
chr2	179218443	179219328	chr2	179339080	179341968	"0,255,255"	8	chr2-chr2-494	0.0	8.0	8.0	121638.5	185	80	0.12472520742445224	300.0	300.0	20.747044048019635	136.78390767867924	27.343791734251262
chr2	48313562	48316358	chr2	48419831	48420971	"0,255,255"	10	chr2-chr2-495	0.0	10.0	10.0	105441.0	295	330	0.14945001512082645	300.0	300.0	18.423834848719203	179.73092222532597	214.12274289067602
chr2	173027499	173027684	chr2	173397478	173398160	"0,255,255"	5	chr2-chr2-496	0.0	5.0	5.0	370227.5	140	56	0.339236020481876	300.0	300.0	13.518269278093294	85.16545566259379	21.94928898084316
chr2	204325369	204327445	chr2	204691106	204692667	"0,255,255"	9	chr2-chr2-497	0.0	9.0	9.0	365479.5	199	73	0.14556275324828585	300.0	300.0	23.84234014684639	154.09144259680906	38.9056144187745
chr2	113602193	113604423	chr2	113699070	113700709	"0,255,255"	13	chr2-chr2-498	0.0	13.0	13.0	96581.5	77	245	0.19764947980621475	300.0	300.0	34.89588741054537	32.32411604306335	166.60681971123697
chr2	10072571	10073327	chr2	10432869	10436022	"0,255,255"	7	chr2-chr2-499	0.0	7.0	7.0	361496.5	173	521	0.10533760083420339	300.0	300.0	12.228674631470467	116.57885198014509	300.0
chr2	45642968	45646858	chr2	45833592	45836725	"0,255,255"	13	chr2-chr2-500	0.0	13.0	13.0	190245.5	656	277	0.10888592302011177	300.0	300.0	21.720285394593528	300.0	88.21208149321237
chr2	26404451	26405119	chr2	26469098	26469827	"0,255,255"	5	chr2-chr2-501	0.0	5.0	5.0	64677.5	20	140	0.21053516804422798	300.0	300.0	15.908649926483836	7.1728577063497205	77.14682887452194
chr2	197189603	197192537	chr2	197377693	197378913	"0,255,255"	9	chr2-chr2-502	0.0	9.0	9.0	187233.0	325	365	0.1274462526634607	300.0	300.0	15.450481492448208	137.6540544705132	278.38878063318657
chr2	241101207	241103249	chr2	241148452	241150343	"0,255,255"	8	chr2-chr2-503	0.0	8.0	8.0	47169.5	106	154	0.1196512096650034	300.0	300.0	20.381118400502693	26.370979211968642	61.89165478451384
chr2	7037732	7038576	chr2	7083614	7086041	"0,255,255"	8	chr2-chr2-504	0.0	8.0	8.0	46673.5	132	139	0.14386677089955927	300.0	300.0	19.960757651290816	78.7915004319381	60.95109417089805
chr2	190647682	190652108	chr2	190679090	190681096	"0,255,255"	14	chr2-chr2-505	0.0	14.0	14.0	30198.0	216	264	0.12803628161097672	300.0	300.0	30.943008694540353	60.22561560219861	133.76458529081233
chr2	54899559	54900748	chr2	55175525	55176792	"0,255,255"	6	chr2-chr2-506	0.0	6.0	6.0	276005.0	156	167	0.14370568229207809	300.0	300.0	13.407653963442831	101.3809219940043	108.08129500425977
chr2	112480630	112481275	chr2	112581996	112582550	"0,255,255"	6	chr2-chr2-507	0.0	6.0	6.0	101320.5	111	88	0.29436293220128756	300.0	300.0	16.01345998291804	65.61949316768252	40.590617050805726
chr2	11829473	11831500	chr2	11861183	11864134	"0,255,255"	11	chr2-chr2-508	0.0	11.0	11.0	32172.0	356	355	0.12998368530878468	300.0	300.0	19.40643424947063	198.65099684522565	177.61020513688175
chr2	30208527	30208942	chr2	30230428	30231525	"0,255,255"	5	chr2-chr2-509	0.0	5.0	5.0	22242.0	246	108	0.19452224190329795	300.0	300.0	10.820020805554112	149.08127346714215	17.33044406829887
chr2	230923720	230926615	chr2	230982712	230987609	"0,255,255"	19	chr2-chr2-510	0.0	19.0	19.0	59993.0	334	717	0.14343518905025524	300.0	300.0	32.30478521813455	146.80342173505346	300.0
chr2	181743227	181744924	chr2	182077755	182077998	"0,255,255"	6	chr2-chr2-511	0.0	6.0	6.0	333801.0	76	93	0.18192843077801224	300.0	300.0	16.87989496363719	19.54187168879863	63.97676850511593
chr2	108606484	108609545	chr2	108717979	108719340	"0,255,255"	8	chr2-chr2-512	0.0	8.0	8.0	110645.0	310	36	0.10641976653379881	300.0	300.0	21.906624681507164	157.4029380982392	12.25210987373831
chr2	231924616	231926726	chr2	232292009	232294422	"0,255,255"	11	chr2-chr2-513	0.0	11.0	11.0	367544.5	424	131	0.14305964746122712	300.0	300.0	23.42332973819568	288.23825276196646	74.65958668658062
chr2	41869087	41869960	chr2	42059340	42060341	"0,255,255"	6	chr2-chr2-514	0.0	6.0	6.0	190317.0	228	43	0.1883357287669924	300.0	300.0	16.05567584746994	112.44110529922135	12.654598632206513
chr2	70871148	70874006	chr2	70919669	70920722	"0,255,255"	8	chr2-chr2-515	0.0	8.0	8.0	47618.5	203	105	0.12032426684031153	300.0	300.0	19.43700506565796	77.90953804307823	64.93468311823835
chr2	61917074	61918888	chr2	61990254	61993871	"0,255,255"	8	chr2-chr2-516	0.0	8.0	8.0	74081.5	240	317	0.08664853758285	300.0	300.0	14.94097416150134	142.4320131274706	130.59406115497364
chr2	46939945	46944570	chr2	46984133	46987224	"0,255,255"	14	chr2-chr2-517	0.0	14.0	14.0	43421.0	222	325	0.10673008855907234	300.0	300.0	29.482335362851195	82.18244752573361	154.8172742682571
chr2	42512256	42514117	chr2	42663037	42663638	"0,255,255"	7	chr2-chr2-518	0.0	7.0	7.0	150151.0	151	215	0.16724804291669418	300.0	300.0	15.351554769814273	101.42246539067423	169.92606602882222
chr2	230711032	230713967	chr2	230798607	230799271	"0,255,255"	9	chr2-chr2-519	0.0	9.0	9.0	86439.5	229	175	0.14709967589997655	300.0	300.0	19.73989987011334	96.09840194900518	101.76154905304227
chr2	170973365	170976206	chr2	171158886	171160121	"0,255,255"	7	chr2-chr2-520	0.0	7.0	7.0	184718.0	404	197	0.1010217570316244	300.0	300.0	12.602866192933943	300.0	64.46483850181036
chr2	29923075	29925184	chr2	30026182	30029112	"0,255,255"	9	chr2-chr2-521	0.0	9.0	9.0	103517.5	121	137	0.10506285643262864	300.0	300.0	23.273151235523525	72.44665338320911	72.02660642920756
chr2	219476329	219476895	chr2	219528633	219531953	"0,255,255"	8	chr2-chr2-522	0.0	8.0	8.0	53681.0	55	371	0.12109835502121936	300.0	300.0	19.673661940571257	31.162907512592017	155.45177105886773
chr2	201117420	201118895	chr2	201156454	201160415	"0,255,255"	9	chr2-chr2-523	0.0	9.0	9.0	40277.0	170	274	0.09738994362840613	300.0	300.0	19.14487271668724	57.01865440341771	83.49454470495321
chr2	55717523	55718395	chr2	56131037	56132380	"0,255,255"	7	chr2-chr2-524	0.0	7.0	7.0	413749.5	93	68	0.18589827614487633	300.0	300.0	20.452923731500615	46.58823111278114	32.41842547345651
chr2	149040627	149041279	chr2	149313506	149314959	"0,255,255"	5	chr2-chr2-525	0.0	5.0	5.0	273279.5	82	105	0.13972333955239263	300.0	300.0	13.29988664681195	23.76304058506215	55.448916916115
chr2	134207738	134209055	chr2	134244723	134245424	"0,255,255"	5	chr2-chr2-526	0.0	5.0	5.0	36677.0	172	137	0.145747091059359	300.0	300.0	11.078853980847066	92.97161694181321	31.504525452482177
chr2	197706777	197710079	chr2	197777620	197779454	"0,255,255"	12	chr2-chr2-527	0.0	12.0	12.0	70109.0	218	189	0.1374381447466292	300.0	300.0	27.514999845200588	119.1281822808253	122.33115731241928
chr2	28821225	28822540	chr2	28958684	28958875	"0,255,255"	5	chr2-chr2-528	0.0	5.0	5.0	136897.0	138	169	0.19529723091486487	300.0	300.0	11.101433378280335	106.00917882708329	99.89452884900757
chr2	214960903	214962582	chr2	215268331	215270296	"0,255,255"	8	chr2-chr2-529	0.0	8.0	8.0	307571.0	109	200	0.1291405619134079	300.0	300.0	19.355425140207963	53.34250289022758	116.97954777074155
chr2	3959445	3960286	chr2	6771993	6773386	"0,255,255"	6	chr2-chr2-530	0.0	6.0	6.0	2812824.0	122	309	0.15798619324500618	300.0	300.0	12.441348909982615	70.21323409689742	230.43036732083084
chr2	95020711	95025325	chr2	95077232	95080184	"0,255,255"	14	chr2-chr2-531	0.0	14.0	7.0	55690.0	392	114	0.10884606969624665	300.0	300.0	32.545583082634614	267.5300628793309	42.29005103579162
chr2	11863196	11864258	chr2	12004235	12007289	"0,255,255"	7	chr2-chr2-532	0.0	7.0	7.0	142035.0	281	96	0.10004001012169608	300.0	300.0	15.938948116994371	156.56382636711382	11.022271392701464
chr2	231227013	231228508	chr2	231404713	231406311	"0,255,255"	6	chr2-chr2-533	0.0	6.0	6.0	177751.5	303	125	0.11410965267033422	300.0	300.0	12.428294822573678	233.33712300759308	15.650118794767463
chr2	99558527	99559785	chr2	100260056	100262893	"0,255,255"	10	chr2-chr2-534	0.0	10.0	10.0	702318.5	278	381	0.14364719402089696	300.0	300.0	18.055816779989573	238.35626422173632	205.02125198809478
chr2	8525767	8526916	chr2	8543041	8543723	"0,255,255"	5	chr2-chr2-535	0.0	5.0	5.0	17040.5	115	73	0.16063223908125968	300.0	300.0	13.357840503266232	25.645756663331724	11.011726949418877
chr2	45839625	45844391	chr2	45935800	45937379	"0,255,255"	9	chr2-chr2-536	0.0	9.0	9.0	94581.5	213	400	0.08343762546320185	300.0	300.0	16.757316435455483	23.73924672179402	300.0
chr2	32771021	32776323	chr2	32945653	32946871	"0,255,255"	11	chr2-chr2-537	0.0	11.0	11.0	172590.0	300	145	0.09924214501029605	300.0	300.0	24.59317455404523	178.1900500687987	88.59891202903371
chr2	96173845	96174788	chr2	96264918	96267267	"0,255,255"	9	chr2-chr2-538	0.0	9.0	9.0	91776.0	410	234	0.16081765904131703	300.0	300.0	16.28837964558704	300.0	98.90508194049173
chr2	42858584	42859460	chr2	42946607	42947017	"0,255,255"	5	chr2-chr2-539	0.0	5.0	5.0	87790.0	198	153	0.2287073326265836	300.0	300.0	10.528193453109143	139.7888436805337	62.149577672866585
chr2	10142476	10143649	chr2	10434180	10435164	"0,255,255"	7	chr2-chr2-540	0.0	7.0	7.0	291609.5	50	321	0.1908969316925828	300.0	300.0	17.604138428669362	14.180804594752903	174.88350195076904
chr2	64651828	64654854	chr2	64749912	64751808	"0,255,255"	7	chr2-chr2-541	0.0	7.0	7.0	97519.0	208	240	0.08365800115012212	300.0	300.0	14.026503938880996	19.78530356744324	118.70694141785997
chr2	135916273	135917262	chr2	136384612	136385503	"0,255,255"	5	chr2-chr2-542	0.0	5.0	5.0	468290.0	126	224	0.15644554774350344	300.0	300.0	10.685001415036696	28.9766809750077	131.95475796873572
chr2	97661273	97664738	chr2	97696776	97697891	"0,255,255"	9	chr2-chr2-543	0.0	9.0	9.0	34328.0	111	248	0.11559208156419556	300.0	300.0	21.252913027713614	43.14522752258244	151.066016588236
chr2	37832167	37834245	chr2	37877050	37877808	"0,255,255"	7	chr2-chr2-544	0.0	7.0	7.0	44223.0	471	201	0.14519205982401306	300.0	300.0	12.074931690593003	300.0	106.10243923863229
chr2	152190004	152192127	chr2	152626381	152628495	"0,255,255"	6	chr2-chr2-545	0.0	6.0	6.0	436372.5	195	167	0.08329977713225013	300.0	300.0	12.819279459271005	141.60605871392738	44.21389350093089
chr2	64049837	64050066	chr2	64318033	64319159	"0,255,255"	5	chr2-chr2-546	0.0	5.0	5.0	268644.5	203	49	0.21706098137106014	300.0	300.0	13.003800210466835	118.8060785976938	8.901783641372843
chr2	64917182	64919475	chr2	65040567	65040937	"0,255,255"	6	chr2-chr2-547	0.0	6.0	6.0	122423.5	364	195	0.1325351692487209	300.0	300.0	10.777108190901565	157.9231249663123	130.81970140740765
chr2	85728476	85729926	chr2	86079912	86080460	"0,255,255"	5	chr2-chr2-548	0.0	5.0	5.0	350985.0	270	133	0.14720602089979304	300.0	300.0	10.158675050487986	209.68749566664664	53.33908918417079
chr2	181571713	181575137	chr2	181712281	181716006	"0,255,255"	10	chr2-chr2-549	0.0	10.0	10.0	140718.5	87	323	0.08228217366283018	300.0	300.0	23.969258233910793	18.416021417950418	226.0680468501088
chr2	174461945	174463769	chr2	174602251	174603576	"0,255,255"	7	chr2-chr2-550	0.0	7.0	7.0	140056.5	293	133	0.13076045781546558	300.0	300.0	14.79496848691585	217.17917226602992	25.576200256644103
chr2	27049660	27051552	chr2	27080223	27081646	"0,255,255"	8	chr2-chr2-551	0.0	8.0	8.0	30328.5	148	93	0.1419572270324158	300.0	300.0	20.99333542549529	77.64058645021709	10.409872723102666
chr2	42945324	42948364	chr2	43223515	43229919	"0,255,255"	13	chr2-chr2-552	0.0	13.0	13.0	279873.0	398	700	0.08097266384691283	300.0	300.0	19.292527081565257	261.5465880894433	300.0
chr2	95414137	95415661	chr2	95728376	95729654	"0,255,255"	6	chr2-chr2-553	0.0	6.0	6.0	314116.0	67	97	0.12596044100975867	300.0	300.0	17.107594145930122	32.338478511472545	67.82082046715958
chr2	57759885	57760864	chr2	58446756	58451808	"0,255,255"	9	chr2-chr2-554	0.0	9.0	9.0	688907.5	329	179	0.08778174988625695	300.0	300.0	18.21690008935282	257.8681894104532	75.31949312855697
chr2	230973587	230974542	chr2	230987197	230987603	"0,255,255"	5	chr2-chr2-555	0.0	5.0	5.0	13335.5	75	248	0.21610406301086443	300.0	300.0	11.610465437672048	18.65549804143124	110.46229735084943
chr2	99084790	99086576	chr2	99178502	99179856	"0,255,255"	6	chr2-chr2-556	0.0	6.0	6.0	93496.0	97	94	0.11240164194565089	300.0	300.0	16.196599296725008	56.90366843436412	41.923738760410025
chr2	70141256	70143806	chr2	70189933	70191300	"0,255,255"	6	chr2-chr2-557	0.0	6.0	6.0	48085.5	586	135	0.09010496699242884	300.0	300.0	10.504742853324737	300.0	109.93159567436508
