Promoter	PromoterTarget	directEnhancer	indirectEnhancer	directPromoter	indirectPromoter	directEnhancerHub	indirectEnhancerHub
chr17:58334797-58334846|Promoter	chr17:58335976-58336022|-|MIR4736			chr17:58332464-58332598|Promoter			
chr17:58414932-58416806|Promoter	chr17:58352500-58417582|-|RNF43			chr17:58417493-58418101|Promoter			
chr17:58417493-58418101|Promoter	chr17:58352500-58417582|-|RNF43,chr17:58345206-58417595|-|AC004687.2			chr17:58414932-58416806|Promoter			
chr17:59151159-59151589|Promoter	chr17:59151136-59151221|-|MIR301A			chr17:59155187-59155777|Promoter,chr17:59154526-59154577|Promoter			
chr17:59154526-59154577|Promoter	chr17:59109857-59155248|-|SKA2			chr17:59151159-59151589|Promoter	chr17:59155187-59155777|Promoter		
chr17:59155187-59155777|Promoter	chr17:59109857-59155248|-|SKA2,chr17:59155499-59203834|+|PRR11			chr17:59151159-59151589|Promoter	chr17:59154526-59154577|Promoter		
chr17:59329798-59330266|Promoter	chr17:59331655-59401729|+|YPEL2			chr17:59332093-59332454|Promoter			
chr17:59332093-59332454|Promoter	chr17:59331655-59401729|+|YPEL2			chr17:59329798-59330266|Promoter			
chr17:59361692-59362804|Promoter	chr17:59362665-59363278|+|AC091059.2	chr17:59360334-59360973|Enhancer					
chr17:59618723-59619924|Promoter	chr17:59619689-59696956|+|CLTC,chr17:59618553-59619714|-|AC091271.1	chr17:59650868-59652236|Enhancer					
chr17:59782802-59785498|Promoter	chr17:59784813-59785035|+|AC040904.1		chr17:59853360-59853705|Enhancer,chr17:59787709-59787882|Enhancer,chr17:59837696-59837994|Enhancer	chr17:59786433-59787002|Promoter			chr17:59853360-59853705|Enhancer
chr17:59786433-59787002|Promoter	chr17:59784813-59785035|+|AC040904.1	chr17:59853360-59853705|Enhancer,chr17:59787709-59787882|Enhancer	chr17:59837696-59837994|Enhancer	chr17:59782802-59785498|Promoter		chr17:59853360-59853705|Enhancer	
chr17:60525787-60526803|Promoter	chr17:60526293-60550766|+|AC011921.1,chr17:60443158-60526242|-|APPBP2	chr17:60517670-60518628|Enhancer		chr17:60527668-60527794|Promoter			
chr17:60527668-60527794|Promoter	chr17:60526293-60550766|+|AC011921.1		chr17:60517670-60518628|Enhancer	chr17:60525787-60526803|Promoter			
chr17:62966907-62967367|Promoter	chr17:62910021-62968549|-|AC005972.3			chr17:62968540-62968723|Promoter			
chr17:62968540-62968723|Promoter	chr17:62910021-62968549|-|AC005972.3			chr17:62966907-62967367|Promoter			
chr17:63550102-63550630|Promoter	chr17:63550477-63594266|+|DCAF7			chr17:63552080-63552427|Promoter			
chr17:63552080-63552427|Promoter	chr17:63550477-63594266|+|DCAF7			chr17:63550102-63550630|Promoter			
chr17:63610178-63610667|Promoter	chr17:63610772-63611184|-|AC046185.2			chr17:63612130-63612599|Promoter			
chr17:63612130-63612599|Promoter	chr17:63610772-63611184|-|AC046185.2			chr17:63610178-63610667|Promoter			
chr17:63622677-63622810|Promoter	chr17:63622415-63696303|+|MAP3K3	chr17:63624518-63625148|Enhancer					
chr17:63699315-63699491|Promoter	chr17:63695888-63700685|-|LIMD2	chr17:63697848-63698256|Enhancer	chr17:63706706-63706985|Enhancer,chr17:63696567-63697009|Enhancer,chr17:63707282-63707693|Enhancer,chr17:63710287-63710553|Enhancer		chr17:63702366-63702678|Promoter		chr17:63710287-63710553|Enhancer
chr17:63702366-63702678|Promoter	chr17:63700847-63702670|+|AC046185.3	chr17:63706706-63706985|Enhancer,chr17:63707282-63707693|Enhancer	chr17:63697848-63698256|Enhancer,chr17:63696567-63697009|Enhancer,chr17:63710287-63710553|Enhancer		chr17:63699315-63699491|Promoter	chr17:63707282-63707693|Enhancer	chr17:63710287-63710553|Enhancer
chr17:64020329-64021403|Promoter	chr17:64002594-64020634|-|ICAM2	chr17:64024959-64026019|Enhancer	chr17:63993680-63994015|Enhancer				
chr17:64129944-64130943|Promoter	chr17:64039142-64130819|-|ERN1	chr17:64081891-64082430|Enhancer,chr17:64121457-64122452|Enhancer,chr17:64066322-64067397|Enhancer,chr17:64128454-64129040|Enhancer	chr17:64064894-64064916|Enhancer			chr17:64066322-64067397|Enhancer	
chr17:64389194-64389506|Promoter	chr17:64319415-64390860|-|PECAM1			chr17:64391244-64391536|Promoter	chr17:64392470-64392548|Promoter		
chr17:64391244-64391536|Promoter	chr17:64319415-64390860|-|PECAM1			chr17:64389194-64389506|Promoter,chr17:64392470-64392548|Promoter			
chr17:64392470-64392548|Promoter	chr17:64319415-64390860|-|PECAM1			chr17:64391244-64391536|Promoter	chr17:64389194-64389506|Promoter		
chr17:64496720-64497702|Promoter	chr17:64477785-64497054|-|POLG2			chr17:64507179-64507681|Promoter			
chr17:64507179-64507681|Promoter	chr17:64506977-64537946|+|CEP95			chr17:64496720-64497702|Promoter			
chr17:65055434-65055975|Promoter	chr17:65009289-65056740|-|GNA13	chr17:65035216-65036089|Enhancer					
chr17:66192363-66192570|Promoter	chr17:65635537-66192133|-|CEP112	chr17:66194380-66194581|Enhancer					
chr17:67469213-67470509|Promoter	chr17:67471489-67471585|+|MIR548AA2	chr17:67452241-67454274|Enhancer,chr17:67467696-67468244|Enhancer	chr17:67438034-67440110|Enhancer,chr17:67459763-67460311|Enhancer,chr17:67400345-67400531|Enhancer,chr17:67449696-67450810|Enhancer,chr17:67415818-67416090|Enhancer,chr17:67463440-67463659|Enhancer,chr17:67398740-67399049|Enhancer,chr17:67474393-67475632|Enhancer,chr17:67434155-67434547|Enhancer,chr17:67390057-67391063|Enhancer,chr17:67440670-67442801|Enhancer,chr17:67421910-67422254|Enhancer,chr17:67435043-67435357|Enhancer			chr17:67452241-67454274|Enhancer	chr17:67440670-67442801|Enhancer
chr17:67717713-67718118|Promoter	chr17:67717936-67744531|+|NOL11	chr17:67725358-67725836|Enhancer		chr17:67719364-67720275|Promoter			
chr17:67719364-67720275|Promoter	chr17:67717936-67744531|+|NOL11	chr17:67725358-67725836|Enhancer		chr17:67717713-67718118|Promoter			
chr17:67826473-67826581|Promoter	chr17:67825503-67984378|+|BPTF	chr17:67827877-67828227|Enhancer					
chr17:68289186-68289187|Promoter	chr17:68267026-68291127|-|SLC16A6	chr17:68295572-68295574|Enhancer					
chr17:68290040-68290405|Promoter	chr17:68267026-68291127|-|SLC16A6		chr17:68296559-68296886|Enhancer	chr17:68291976-68292430|Promoter			
chr17:68291976-68292430|Promoter	chr17:68267026-68291127|-|SLC16A6	chr17:68296559-68296886|Enhancer		chr17:68290040-68290405|Promoter			
chr17:68513635-68514058|Promoter	chr17:68512032-68551319|+|PRKAR1A	chr17:68514992-68515150|Enhancer					
chr17:7306937-7307488|Promoter	chr17:7306999-7312463|+|EIF5A	chr17:7308928-7309330|Enhancer					
chr17:74466655-74467139|Promoter	chr17:74466399-74484796|+|CD300A	chr17:74463615-74463851|Enhancer	chr17:74474047-74474726|Enhancer				
chr17:75087691-75087746|Promoter	chr17:75087727-75106162|+|SLC16A5	chr17:75089692-75090043|Enhancer					
chr17:75154534-75154968|Promoter	chr17:75135248-75154675|-|JPT1	chr17:75170637-75172696|Enhancer					
chr17:75337087-75337513|Promoter	chr17:75338827-75339147|+|AC011933.1			chr17:75338393-75338643|Promoter,chr17:75341969-75343653|Promoter	chr17:75345970-75346056|Promoter		
chr17:75338393-75338643|Promoter	chr17:75338827-75339147|+|AC011933.1			chr17:75337087-75337513|Promoter	chr17:75345970-75346056|Promoter,chr17:75341969-75343653|Promoter		
chr17:75341969-75343653|Promoter	chr17:75344405-75373662|+|AC011933.4			chr17:75337087-75337513|Promoter,chr17:75345970-75346056|Promoter	chr17:75338393-75338643|Promoter		
chr17:75345970-75346056|Promoter	chr17:75344405-75373662|+|AC011933.4			chr17:75341969-75343653|Promoter	chr17:75338393-75338643|Promoter,chr17:75337087-75337513|Promoter		
chr17:7549482-7549903|Promoter	chr17:7549099-7561601|+|TNFSF12-TNFSF13	chr17:7552842-7552984|Enhancer					
chr17:75666783-75667576|Promoter	chr17:75626854-75667189|-|RECQL5,chr17:75667338-75708059|+|SAP30BP	chr17:75663865-75666322|Enhancer					
chr17:7572413-7572819|Promoter	chr17:7572825-7579006|+|EIF4A1			chr17:7573582-7574458|Promoter			
chr17:7573582-7574458|Promoter	chr17:7574713-7574847|+|SNORA48			chr17:7572413-7572819|Promoter			
chr17:7574795-7575831|Promoter	chr17:7574713-7574847|+|SNORA48			chr17:7583672-7584082|Promoter			
chr17:75784258-75785003|Promoter	chr17:75784806-75825799|+|UNK,chr17:75784521-75784607|-|MIR4738	chr17:75779808-75780193|Enhancer					
chr17:7583672-7584082|Promoter	chr17:7581964-7584072|-|AC016876.1			chr17:7574795-7575831|Promoter			
chr17:76070501-76070611|Promoter	chr17:76038775-76072517|-|SRP68			chr17:76072465-76072571|Promoter			
chr17:76072465-76072571|Promoter	chr17:76038775-76072517|-|SRP68			chr17:76070501-76070611|Promoter			
chr17:76557676-76557842|Promoter	chr17:76545668-76557683|-|AC015802.4,chr17:76557769-76565348|+|SNHG16			chr17:76558676-76558949|Promoter	chr17:76561414-76561528|Promoter		
chr17:76558676-76558949|Promoter	chr17:76558791-76558868|+|SNORD1C			chr17:76561414-76561528|Promoter,chr17:76557676-76557842|Promoter			
chr17:76561414-76561528|Promoter	chr17:76561634-76561705|+|SNORD1A			chr17:76558676-76558949|Promoter	chr17:76557676-76557842|Promoter		
chr17:76670053-76670872|Promoter	chr17:76671942-76673658|+|AC005837.1			chr17:76671640-76672152|Promoter			
chr17:76671640-76672152|Promoter	chr17:76671942-76673658|+|AC005837.1			chr17:76670053-76670872|Promoter			
chr17:76726567-76726710|Promoter	chr17:76712832-76726799|-|JMJD6			chr17:76737116-76738126|Promoter	chr17:76732868-76733667|Promoter,chr17:76753150-76753756|Promoter,chr17:76751850-76752353|Promoter		
chr17:76732868-76733667|Promoter	chr17:76732978-76738522|+|AC005837.2			chr17:76737116-76738126|Promoter	chr17:76726567-76726710|Promoter,chr17:76753150-76753756|Promoter,chr17:76751850-76752353|Promoter		
chr17:76737116-76738126|Promoter	chr17:76734115-76737374|-|SRSF2			chr17:76726567-76726710|Promoter,chr17:76732868-76733667|Promoter,chr17:76753150-76753756|Promoter	chr17:76751850-76752353|Promoter		
chr17:76751850-76752353|Promoter	chr17:76752912-76753015|+|RNU6-97P			chr17:76753150-76753756|Promoter	chr17:76726567-76726710|Promoter,chr17:76732868-76733667|Promoter,chr17:76737116-76738126|Promoter		
chr17:76753150-76753756|Promoter	chr17:76752912-76753015|+|RNU6-97P			chr17:76751850-76752353|Promoter,chr17:76737116-76738126|Promoter	chr17:76726567-76726710|Promoter,chr17:76732868-76733667|Promoter		
chr17:7685916-7686237|Promoter	chr17:7686071-7703502|+|WRAP53			chr17:7687377-7687671|Promoter			
chr17:7687377-7687671|Promoter	chr17:7661779-7687550|-|TP53			chr17:7685916-7686237|Promoter			
chr17:77376386-77376517|Promoter	chr17:77373818-77377236|-|AC111182.1	chr17:77374304-77374646|Enhancer	chr17:77372868-77373068|Enhancer				
chr17:77444688-77445747|Promoter	chr17:77444704-77447167|+|AC111170.3	chr17:77441261-77441895|Enhancer,chr17:77446682-77447259|Enhancer	chr17:77432961-77433090|Enhancer,chr17:77434728-77435465|Enhancer,chr17:77451403-77451690|Enhancer			chr17:77441261-77441895|Enhancer	chr17:77434728-77435465|Enhancer
chr17:77882520-77882909|Promoter	chr17:77879027-77884087|-|LINC01973	chr17:77881220-77881883|Enhancer					
chr17:77959434-77961117|Promoter	chr17:77959240-78108835|+|TNRC6C	chr17:77963306-77963739|Enhancer	chr17:77961495-77962563|Enhancer				
chr17:78128839-78129633|Promoter	chr17:78130786-78142968|+|TMC8		chr17:78127297-78127415|Enhancer,chr17:78121351-78121761|Enhancer	chr17:78129862-78130805|Promoter,chr17:78133994-78134511|Promoter			chr17:78121351-78121761|Enhancer
chr17:78129862-78130805|Promoter	chr17:78130786-78142968|+|TMC8	chr17:78127297-78127415|Enhancer,chr17:78121351-78121761|Enhancer		chr17:78133994-78134511|Promoter,chr17:78128839-78129633|Promoter		chr17:78121351-78121761|Enhancer	
chr17:78133994-78134511|Promoter	chr17:78110458-78132407|-|TMC6		chr17:78127297-78127415|Enhancer,chr17:78121351-78121761|Enhancer	chr17:78129862-78130805|Promoter,chr17:78128839-78129633|Promoter			chr17:78121351-78121761|Enhancer
chr17:78155276-78155705|Promoter	chr17:78157403-78159135|+|EIF5AP2	chr17:78153198-78154124|Enhancer					
chr17:78251044-78251412|Promoter	chr17:78250346-78250932|-|AC087645.3		chr17:78272639-78273441|Enhancer,chr17:78261735-78263035|Enhancer	chr17:78252137-78252766|Promoter	chr17:78253770-78254043|Promoter		chr17:78272639-78273441|Enhancer
chr17:78252137-78252766|Promoter	chr17:78250346-78250932|-|AC087645.3	chr17:78272639-78273441|Enhancer	chr17:78261735-78263035|Enhancer	chr17:78251044-78251412|Promoter,chr17:78253770-78254043|Promoter			
chr17:78253770-78254043|Promoter	chr17:78248493-78254416|-|THA1P		chr17:78272639-78273441|Enhancer,chr17:78261735-78263035|Enhancer	chr17:78252137-78252766|Promoter	chr17:78251044-78251412|Promoter		chr17:78272639-78273441|Enhancer
chr17:78378584-78378685|Promoter	chr17:78378649-78424659|+|PGS1	chr17:78381834-78381969|Enhancer					
chr17:7857670-7857811|Promoter	chr17:7857746-7862282|+|CYB5D1	chr17:7882127-7882441|Enhancer			chr17:7883803-7883899|Promoter		
chr17:78780861-78781636|Promoter	chr17:78674048-78782297|-|CYTH1	chr17:78779470-78780426|Enhancer	chr17:78753950-78754245|Enhancer,chr17:78816757-78818302|Enhancer,chr17:78832570-78835392|Enhancer,chr17:78742263-78742961|Enhancer,chr17:78776788-78776827|Enhancer,chr17:78733308-78733381|Enhancer,chr17:78758389-78759988|Enhancer,chr17:78733394-78735358|Enhancer,chr17:78740509-78740571|Enhancer,chr17:78748721-78749184|Enhancer,chr17:78789026-78790072|Enhancer,chr17:78818321-78820758|Enhancer,chr17:78751494-78752030|Enhancer,chr17:78745255-78745795|Enhancer,chr17:78771434-78775483|Enhancer,chr17:78777879-78778471|Enhancer		chr17:78841475-78842058|Promoter		chr17:78758389-78759988|Enhancer
chr17:7883803-7883899|Promoter	chr17:7884806-7912760|+|CHD3	chr17:7882127-7882441|Enhancer			chr17:7857670-7857811|Promoter		
chr17:78841475-78842058|Promoter	chr17:78795653-78840887|-|USP36	chr17:78816757-78818302|Enhancer	chr17:78753950-78754245|Enhancer,chr17:78832570-78835392|Enhancer,chr17:78742263-78742961|Enhancer,chr17:78776788-78776827|Enhancer,chr17:78733308-78733381|Enhancer,chr17:78758389-78759988|Enhancer,chr17:78733394-78735358|Enhancer,chr17:78740509-78740571|Enhancer,chr17:78818321-78820758|Enhancer,chr17:78789026-78790072|Enhancer,chr17:78748721-78749184|Enhancer,chr17:78751494-78752030|Enhancer,chr17:78745255-78745795|Enhancer,chr17:78771434-78775483|Enhancer,chr17:78779470-78780426|Enhancer,chr17:78777879-78778471|Enhancer		chr17:78780861-78781636|Promoter		chr17:78758389-78759988|Enhancer
chr17:7886430-7887428|Promoter	chr17:7856685-7885209|-|NAA38	chr17:7868022-7868442|Enhancer					
chr17:79838009-79838139|Promoter	chr17:79833156-79839440|-|CBX4			chr17:79839224-79839525|Promoter			
chr17:79839224-79839525|Promoter	chr17:79833156-79839440|-|CBX4			chr17:79838009-79838139|Promoter			
chr17:79991811-79992157|Promoter	chr17:79991944-79992841|-|AC116025.2	chr17:79996972-79997355|Enhancer					
chr17:80146437-80146506|Promoter	chr17:80134369-80147183|-|EIF4A3	chr17:80144981-80145278|Enhancer					
chr17:8057836-8058071|Promoter	chr17:8056225-8057621|-|AC129492.3	chr17:8060221-8060592|Enhancer			chr17:8063026-8063181|Promoter		
chr17:8063026-8063181|Promoter	chr17:8063936-8072533|+|AC129492.7	chr17:8060221-8060592|Enhancer			chr17:8057836-8058071|Promoter		
chr17:8077805-8078053|Promoter	chr17:8079482-8081565|+|AC129492.2			chr17:8079328-8079471|Promoter			
chr17:8079328-8079471|Promoter	chr17:8079482-8081565|+|AC129492.2			chr17:8077805-8078053|Promoter			
chr17:8155503-8156698|Promoter	chr17:8140472-8156360|-|AC129492.1	chr17:8158599-8159173|Enhancer,chr17:8153601-8154709|Enhancer	chr17:8150970-8152049|Enhancer		chr17:8190188-8190352|Promoter,chr17:8173220-8173906|Promoter	chr17:8158599-8159173|Enhancer	
chr17:8173220-8173906|Promoter	chr17:8173454-8173587|-|SNORD118	chr17:8158599-8159173|Enhancer	chr17:8150970-8152049|Enhancer,chr17:8153601-8154709|Enhancer	chr17:8190188-8190352|Promoter	chr17:8155503-8156698|Promoter		chr17:8153601-8154709|Enhancer
chr17:81861017-81861581|Promoter	chr17:81843166-81860560|-|P4HB			chr17:81866509-81867559|Promoter			
chr17:81866509-81867559|Promoter	chr17:81867722-81868552|+|AC145207.2			chr17:81861017-81861581|Promoter			
chr17:8190188-8190352|Promoter	chr17:8188333-8190907|-|BORCS6		chr17:8158599-8159173|Enhancer,chr17:8150970-8152049|Enhancer,chr17:8153601-8154709|Enhancer	chr17:8173220-8173906|Promoter	chr17:8155503-8156698|Promoter		chr17:8158599-8159173|Enhancer
chr17:82417263-82419030|Promoter	chr17:82418318-82442645|+|HEXD,chr17:82389210-82418586|-|OGFOD3	chr17:82414633-82414746|Enhancer					
chr17:8248626-8249822|Promoter	chr17:8249289-8270486|+|PFAS	chr17:8244126-8244290|Enhancer					
chr17:82517652-82519146|Promoter	chr17:82519732-82604602|+|FOXK2			chr17:82520118-82520250|Promoter			
chr17:82520118-82520250|Promoter	chr17:82519732-82604602|+|FOXK2			chr17:82517652-82519146|Promoter			
chr17:8435500-8437295|Promoter	chr17:8435861-8468160|+|NDEL1	chr17:8413210-8414104|Enhancer,chr17:8438248-8438784|Enhancer				chr17:8438248-8438784|Enhancer	
chr17:8964860-8966225|Promoter	chr17:8965896-8967070|+|AC002091.2,chr17:8878917-8965712|-|PIK3R5	chr17:8941110-8942522|Enhancer,chr17:8954504-8954619|Enhancer,chr17:8958394-8958865|Enhancer				chr17:8958394-8958865|Enhancer	
chr18:10703215-10703318|Promoter	chr18:10704297-10709599|+|AP001180.4	chr18:10701375-10701562|Enhancer					
chr18:11849801-11850378|Promoter	chr18:11851396-11854449|+|CHMP1B			chr18:11851072-11851496|Promoter			
chr18:11851072-11851496|Promoter	chr18:11851396-11854449|+|CHMP1B			chr18:11849801-11850378|Promoter			
chr18:12947351-12948613|Promoter	chr18:12947995-12987536|+|SEH1L		chr18:12987351-12987454|Enhancer	chr18:12990768-12991332|Promoter			
chr18:12990768-12991332|Promoter	chr18:12984694-12991173|-|AP002449.1	chr18:12987351-12987454|Enhancer		chr18:12947351-12948613|Promoter			
chr18:13216231-13216777|Promoter	chr18:13203774-13216367|-|AP001198.1			chr18:13218471-13219657|Promoter			
chr18:13218471-13219657|Promoter	chr18:13218787-13652755|+|LDLRAD4			chr18:13216231-13216777|Promoter			
chr18:13279298-13279479|Promoter	chr18:13279415-13280110|-|AP002505.2	chr18:13282063-13282861|Enhancer	chr18:13266935-13267401|Enhancer,chr18:13284682-13284986|Enhancer,chr18:13283695-13284474|Enhancer				chr18:13283695-13284474|Enhancer
chr18:13610338-13610384|Promoter	chr18:13611114-13611200|+|MIR4526			chr18:13611435-13611566|Promoter			
chr18:13611435-13611566|Promoter	chr18:13611114-13611200|+|MIR4526			chr18:13610338-13610384|Promoter			
chr18:13612294-13612835|Promoter	chr18:13611114-13611200|+|MIR4526	chr18:13614744-13615104|Enhancer					
chr18:14132506-14132657|Promoter	chr18:14099938-14132430|-|ZNF519			chr18:14133790-14133841|Promoter			
chr18:14133790-14133841|Promoter	chr18:14099938-14132430|-|ZNF519			chr18:14132506-14132657|Promoter			
chr18:21110704-21111000|Promoter	chr18:20946906-21111813|-|ROCK1	chr18:21109557-21109691|Enhancer					
chr18:22346391-22346691|Promoter	chr18:22347846-22348252|-|AC027449.1	chr18:22344957-22345573|Enhancer					
chr18:23992608-23993529|Promoter	chr18:23992773-24135610|+|TTC39C	chr18:23972279-23972751|Enhancer,chr18:24011299-24013250|Enhancer,chr18:23978104-23978509|Enhancer,chr18:24019181-24019930|Enhancer	chr18:23970286-23970681|Enhancer,chr18:24000647-24000714|Enhancer,chr18:23997822-23998273|Enhancer	chr18:23993935-23994792|Promoter		chr18:24019181-24019930|Enhancer	chr18:23970286-23970681|Enhancer
chr18:23993935-23994792|Promoter	chr18:23992773-24135610|+|TTC39C	chr18:24000647-24000714|Enhancer,chr18:23997822-23998273|Enhancer	chr18:23978104-23978509|Enhancer,chr18:23970286-23970681|Enhancer,chr18:24019181-24019930|Enhancer,chr18:24011299-24013250|Enhancer,chr18:23972279-23972751|Enhancer	chr18:23992608-23993529|Promoter		chr18:23997822-23998273|Enhancer	chr18:24019181-24019930|Enhancer
