Promoter	PromoterTarget	directEnhancer	indirectEnhancer	directPromoter	indirectPromoter	directEnhancerHub	indirectEnhancerHub
chr15:63047564-63048380|Promoter	chr15:63046034-63049387|-|TPM1-AS			chr15:63049983-63050673|Promoter			
chr15:63049983-63050673|Promoter	chr15:63046034-63049387|-|TPM1-AS			chr15:63047564-63048380|Promoter			
chr15:63598425-63599720|Promoter	chr15:63544247-63600760|-|USP3-AS1	chr15:63593730-63594049|Enhancer					
chr15:63600582-63600767|Promoter	chr15:63544247-63600760|-|USP3-AS1	chr15:63610294-63610382|Enhancer					
chr15:64703302-64703365|Promoter	chr15:64687573-64703281|-|OAZ2	chr15:64706004-64706076|Enhancer					
chr15:64774202-64774207|Promoter	chr15:64739891-64775589|-|RBPMS2	chr15:64773188-64773192|Enhancer					
chr15:65105541-65105784|Promoter	chr15:65105534-65105800|+|AC013553.1			chr15:65106938-65107516|Promoter			
chr15:65106938-65107516|Promoter	chr15:65105534-65105800|+|AC013553.1			chr15:65105541-65105784|Promoter			
chr15:65792521-65793188|Promoter	chr15:65659123-65792124|-|DENND4A	chr15:65804906-65805496|Enhancer	chr15:65806281-65806591|Enhancer				
chr15:67254782-67254784|Promoter	chr15:67254786-67501804|+|IQCH			chr15:67256506-67256510|Promoter			
chr15:67256506-67256510|Promoter	chr15:67201033-67255195|-|AAGAB			chr15:67254782-67254784|Promoter			
chr15:68819336-68819569|Promoter	chr15:68778535-68820895|-|ANP32A			chr15:68820665-68821061|Promoter			
chr15:68820665-68821061|Promoter	chr15:68778535-68820895|-|ANP32A			chr15:68819336-68819569|Promoter			
chr15:72232280-72232789|Promoter	chr15:72199029-72231822|-|PKM	chr15:72227283-72227542|Enhancer,chr15:72263605-72264351|Enhancer	chr15:72257465-72258239|Enhancer,chr15:72261847-72263245|Enhancer,chr15:72228446-72228709|Enhancer			chr15:72263605-72264351|Enhancer	chr15:72261847-72263245|Enhancer
chr15:72683274-72683345|Promoter	chr15:72682266-72682904|-|AC009712.1			chr15:72685398-72685974|Promoter			
chr15:72685398-72685974|Promoter	chr15:72675782-72686149|-|HIGD2B			chr15:72683274-72683345|Promoter			
chr15:73633396-73634915|Promoter	chr15:73560014-73634134|-|NPTN	chr15:73650586-73651021|Enhancer					
chr15:74695551-74695554|Promoter	chr15:74630558-74696024|-|EDC3			chr15:74696696-74696698|Promoter			
chr15:74696696-74696698|Promoter	chr15:74630558-74696024|-|EDC3			chr15:74695551-74695554|Promoter			
chr15:75622728-75623107|Promoter	chr15:75624793-75625690|+|AC105020.3			chr15:75624553-75624700|Promoter			
chr15:75624553-75624700|Promoter	chr15:75624793-75625690|+|AC105020.3			chr15:75622728-75623107|Promoter			
chr15:78748507-78751087|Promoter	chr15:78749833-78750107|-|AC022748.3	chr15:77948935-77949428|Enhancer					
chr15:78863859-78864642|Promoter	chr15:78863247-78863729|-|RPL21P116	chr15:78860617-78861843|Enhancer					
chr15:79942806-79943947|Promoter	chr15:79944498-79945578|+|AC015871.1		chr15:79979041-79979308|Enhancer,chr15:79965895-79966444|Enhancer	chr15:79970378-79971395|Promoter			chr15:79965895-79966444|Enhancer
chr15:79970378-79971395|Promoter	chr15:79960892-79971196|-|BCL2A1	chr15:79979041-79979308|Enhancer,chr15:79965895-79966444|Enhancer		chr15:79942806-79943947|Promoter		chr15:79965895-79966444|Enhancer	
chr15:82811297-82811599|Promoter	chr15:82809628-82836108|+|WHAMM	chr15:82812784-82813262|Enhancer					
chr15:82951843-82951992|Promoter	chr15:82848983-82952728|-|HOMER2	chr15:82950257-82950929|Enhancer					
chr15:84631223-84631467|Promoter	chr15:84631451-84647478|+|SCAND2P			chr15:84632341-84632591|Promoter			
chr15:84632341-84632591|Promoter	chr15:84631451-84647478|+|SCAND2P			chr15:84631223-84631467|Promoter			
chr15:85330281-85331171|Promoter	chr15:85255369-85330334|-|ADAMTS7P4	chr15:85357542-85358171|Enhancer					
chr15:85413547-85413824|Promoter	chr15:85415228-85415633|+|AC104046.1	chr15:85408320-85408815|Enhancer	chr15:85411974-85412222|Enhancer				
chr15:85702326-85702850|Promoter	chr15:85701109-85702771|+|AC087286.4	chr15:85704048-85704293|Enhancer					
chr15:85960125-85960129|Promoter	chr15:85958717-85958971|-|AC104229.1	chr15:85961268-85961271|Enhancer					
chr15:89202367-89203030|Promoter	chr15:89201091-89201768|-|AC124068.1	chr15:89203803-89204160|Enhancer					
chr15:89689330-89689585|Promoter	chr15:89687937-89688243|-|RPL36AP43			chr15:89690607-89690825|Promoter			
chr15:89690607-89690825|Promoter	chr15:89690811-89743638|+|WDR93,chr15:89681305-89690783|-|PEX11A			chr15:89689330-89689585|Promoter			
chr15:89874913-89875193|Promoter	chr15:89876540-89877285|+|AC027176.2	chr15:89865044-89865544|Enhancer					
chr15:90264755-90265468|Promoter	chr15:90265705-90278141|+|NGRN	chr15:90259615-90260063|Enhancer		chr15:90266232-90266425|Promoter			
chr15:90266232-90266425|Promoter	chr15:90266317-90314499|+|AC091167.6		chr15:90259615-90260063|Enhancer	chr15:90264755-90265468|Promoter			
chr15:90614084-90614665|Promoter	chr15:90604225-90614558|-|AC103739.2	chr15:90620094-90620186|Enhancer					
chr15:90661733-90661734|Promoter	chr15:90660234-90664967|+|LINC01585	chr15:90663463-90663465|Enhancer					
chr15:91098030-91098297|Promoter	chr15:91094847-91099838|-|AC127520.1			chr15:91099616-91099762|Promoter			
chr15:91099616-91099762|Promoter	chr15:91094847-91099838|-|AC127520.1			chr15:91098030-91098297|Promoter			
chr15:91852576-91852935|Promoter	chr15:91853708-92172435|+|SLCO3A1			chr15:91854840-91855207|Promoter			
chr15:91854840-91855207|Promoter	chr15:91853708-92172435|+|SLCO3A1			chr15:91852576-91852935|Promoter			
chr15:92285254-92285256|Promoter	chr15:92285841-92286678|+|NPM1P5	chr15:92283596-92283601|Enhancer					
chr15:92795728-92795739|Promoter	chr15:92795647-92796439|+|ASB9P1	chr15:91826728-91826731|Enhancer					
chr15:92808277-92809571|Promoter	chr15:92808451-92809057|+|AC106028.4,chr15:92805770-92808567|-|AC106028.2	chr15:92803413-92804808|Enhancer	chr15:92837201-92837203|Enhancer,chr15:92914535-92916297|Enhancer,chr15:92908102-92908330|Enhancer				chr15:92914535-92916297|Enhancer
chr15:92819021-92819836|Promoter	chr15:92819598-92819992|+|AC106028.5		chr15:92906426-92907435|Enhancer	chr15:92883527-92885245|Promoter			
chr15:92819841-92820551|Promoter	chr15:92819598-92819992|+|AC106028.5	chr15:92889410-92889987|Enhancer					
chr15:92883527-92885245|Promoter	chr15:92883413-92927330|+|AC013394.1	chr15:92906426-92907435|Enhancer		chr15:92819021-92819836|Promoter			
chr15:96172067-96172677|Promoter	chr15:96171581-96174339|+|AC012409.1	chr15:96174992-96175317|Enhancer					
chr15:99097866-99097868|Promoter	chr15:99098217-99135593|+|SYNM	chr15:99101955-99101957|Enhancer					
chr16:10743507-10743845|Promoter	chr16:10743842-10769351|+|NUBP1	chr16:10738319-10739220|Enhancer	chr16:10737151-10737473|Enhancer				
chr16:10876616-10877182|Promoter	chr16:10877198-10936388|+|CIITA	chr16:10875012-10875359|Enhancer	chr16:10870772-10871277|Enhancer				
chr16:11072169-11072222|Promoter	chr16:11066496-11071102|-|AC007014.1	chr16:11076190-11077413|Enhancer	chr16:11078105-11080108|Enhancer,chr16:11099552-11101022|Enhancer,chr16:11092705-11094714|Enhancer,chr16:11113391-11115206|Enhancer,chr16:11091423-11091512|Enhancer,chr16:11094859-11096040|Enhancer,chr16:11104855-11105403|Enhancer				chr16:11099552-11101022|Enhancer
chr16:11379430-11380008|Promoter	chr16:11380859-11381118|-|AC099489.2			chr16:11381449-11381615|Promoter			
chr16:11381449-11381615|Promoter	chr16:11380859-11381118|-|AC099489.2			chr16:11379430-11380008|Promoter			
chr16:11740280-11741216|Promoter	chr16:11741910-11744506|+|AC007613.1	chr16:11739206-11739414|Enhancer					
chr16:11851251-11851287|Promoter	chr16:11833850-11851542|-|RSL1D1	chr16:11849157-11849213|Enhancer					
chr16:11914660-11914992|Promoter	chr16:11868128-11916082|-|GSPT1	chr16:11912953-11913847|Enhancer					
chr16:18790282-18790398|Promoter	chr16:18781295-18790383|-|RPS15A	chr16:18786363-18786498|Enhancer	chr16:30362509-30362514|Enhancer				
chr16:1960801-1961336|Promoter	chr16:1962334-1962466|-|SNORA10			chr16:1963582-1964286|Promoter			
chr16:1963582-1964286|Promoter	chr16:1963745-1964095|-|AC005363.1			chr16:1960801-1961336|Promoter			
chr16:1995853-1996376|Promoter	chr16:1997654-1998374|+|AC005606.1	chr16:1994017-1994112|Enhancer					
chr16:23670201-23670531|Promoter	chr16:23670011-23673673|+|AC008870.1			chr16:23678451-23678853|Promoter			
chr16:23678451-23678853|Promoter	chr16:23678889-23690367|+|PLK1			chr16:23670201-23670531|Promoter			
chr16:23961910-23962243|Promoter	chr16:23962951-23963351|+|AC130454.1	chr16:23959538-23960129|Enhancer					
chr16:24235144-24236673|Promoter	chr16:24236104-24252863|+|LINC2194			chr16:24237798-24237931|Promoter			
chr16:24237798-24237931|Promoter	chr16:24236104-24252863|+|LINC2194			chr16:24235144-24236673|Promoter			
chr16:24539000-24539276|Promoter	chr16:24539566-24572863|+|RBBP6	chr16:24541950-24542092|Enhancer					
chr16:24668467-24669866|Promoter	chr16:24661422-24671062|-|LINC01567	chr16:24662904-24663316|Enhancer,chr16:24721132-24722361|Enhancer	chr16:24723803-24723950|Enhancer,chr16:24661909-24662009|Enhancer			chr16:24721132-24722361|Enhancer	chr16:24723803-24723950|Enhancer
chr16:25093728-25094466|Promoter	chr16:25093387-25095255|+|AC133552.3	chr16:25048795-25049781|Enhancer					
chr16:27177371-27177546|Promoter	chr16:27158451-27176587|-|LINC02129	chr16:27179679-27180010|Enhancer,chr16:27169851-27170048|Enhancer	chr16:27164143-27164463|Enhancer			chr16:27169851-27170048|Enhancer	
chr16:27402696-27403209|Promoter	chr16:27402174-27452042|+|IL21R	chr16:27399549-27399635|Enhancer					
chr16:28182355-28182486|Promoter	chr16:28183318-28183430|+|RNY1P10	chr16:28186443-28186776|Enhancer					
chr16:28554299-28554550|Promoter	chr16:28553709-28554140|-|AC020765.2			chr16:28555375-28556080|Promoter			
chr16:28555375-28556080|Promoter	chr16:28553709-28554140|-|AC020765.2			chr16:28554299-28554550|Promoter			
chr16:28990375-28990433|Promoter	chr16:28989140-28990778|-|AC109460.4	chr16:28987995-28988307|Enhancer					
chr16:29731958-29733246|Promoter	chr16:29731051-29731404|-|RN7SKP127	chr16:29784208-29784492|Enhancer,chr16:29733394-29740789|Enhancer		chr16:29746542-29747155|Promoter		chr16:29733394-29740789|Enhancer	
chr16:29746542-29747155|Promoter	chr16:29742463-29745990|-|C16orf54		chr16:29784208-29784492|Enhancer,chr16:29733394-29740789|Enhancer	chr16:29731958-29733246|Promoter			chr16:29733394-29740789|Enhancer
chr16:29816376-29816582|Promoter	chr16:29816152-29822489|+|PAGR1			chr16:29818208-29818373|Promoter	chr16:29820106-29820486|Promoter		
chr16:29818208-29818373|Promoter	chr16:29817239-29830627|+|AC120114.4			chr16:29816376-29816582|Promoter,chr16:29820106-29820486|Promoter			
chr16:29820106-29820486|Promoter	chr16:29820394-29848039|+|MVP			chr16:29818208-29818373|Promoter	chr16:29816376-29816582|Promoter		
chr16:29822304-29822486|Promoter	chr16:29808636-29821220|-|AC009133.1	chr16:29825210-29825545|Enhancer					
chr16:3018363-3018416|Promoter	chr16:3018445-3022383|+|TNFRSF12A			chr16:3020192-3020219|Promoter			
chr16:30184864-30184865|Promoter	chr16:30183505-30184957|-|AC012645.3	chr16:30176169-30176173|Enhancer					
chr16:3020192-3020219|Promoter	chr16:3014712-3020071|-|CLDN6			chr16:3018363-3018416|Promoter			
chr16:30429908-30430585|Promoter	chr16:30423619-30430075|-|DCTPP1	chr16:30434218-30435358|Enhancer			chr16:30482267-30482890|Promoter,chr16:30472464-30472946|Promoter		
chr16:30472464-30472946|Promoter	chr16:30472658-30523185|+|ITGAL	chr16:30434218-30435358|Enhancer		chr16:30482267-30482890|Promoter	chr16:30429908-30430585|Promoter		
chr16:30473144-30473170|Promoter	chr16:30472658-30523185|+|ITGAL	chr16:30469913-30471380|Enhancer			chr16:30487636-30488430|Promoter		
chr16:30482267-30482890|Promoter	chr16:30483135-30483195|-|RNU7-61P		chr16:30434218-30435358|Enhancer	chr16:30472464-30472946|Promoter	chr16:30429908-30430585|Promoter		
chr16:30487636-30488430|Promoter	chr16:30477180-30489353|-|AC116348.3	chr16:30469913-30471380|Enhancer			chr16:30473144-30473170|Promoter		
chr16:30571893-30572225|Promoter	chr16:30572250-30583860|+|AC002310.2	chr16:30567239-30567512|Enhancer	chr16:30594986-30596717|Enhancer,chr16:30597982-30598708|Enhancer				chr16:30597982-30598708|Enhancer
chr16:30950369-30950632|Promoter	chr16:30949068-30956461|+|ORAI3	chr16:30953755-30953832|Enhancer					
chr16:3133991-3134236|Promoter	chr16:3110460-3134882|-|ZNF213-AS1	chr16:3131897-3132035|Enhancer					
chr16:3156960-3157470|Promoter	chr16:3156736-3157483|-|AC108134.2	chr16:3152899-3153247|Enhancer,chr16:3150456-3150925|Enhancer				chr16:3150456-3150925|Enhancer	
chr16:31869548-31869941|Promoter	chr16:31870887-31871124|-|AC034105.2			chr16:31870807-31871585|Promoter			
chr16:31870807-31871585|Promoter	chr16:31870887-31871124|-|AC034105.2			chr16:31869548-31869941|Promoter			
chr16:4271289-4271346|Promoter	chr16:4257186-4273023|-|TFAP4	chr16:4270118-4270295|Enhancer					
chr16:46829228-46830349|Promoter	chr16:46796603-46831180|-|C16orf87	chr16:46828311-46828644|Enhancer,chr16:46822119-46822734|Enhancer,chr16:46836646-46837464|Enhancer				chr16:46836646-46837464|Enhancer	
chr16:46973712-46973808|Promoter	chr16:46955362-46973674|-|DNAJA2	chr16:46961884-46962053|Enhancer					
chr16:50098626-50101867|Promoter	chr16:50098264-50098358|+|RNY4P3	chr16:50102212-50102835|Enhancer					
chr16:50265836-50268940|Promoter	chr16:50266516-50318135|+|ADCY7	chr16:50264013-50264788|Enhancer,chr16:50276806-50277770|Enhancer				chr16:50276806-50277770|Enhancer	
chr16:5077513-5077515|Promoter	chr16:5078168-5078605|-|AC026458.1	chr16:5075919-5075923|Enhancer					
chr16:5097660-5097792|Promoter	chr16:5084304-5097808|-|EEF2KMT	chr16:5095262-5095661|Enhancer	chr16:5092414-5092852|Enhancer				
chr16:56450509-56450746|Promoter	chr16:56429133-56451332|-|NUDT21	chr16:56448083-56448276|Enhancer		chr16:56452495-56452743|Promoter			
chr16:56452495-56452743|Promoter	chr16:56451490-56479100|+|OGFOD1		chr16:56448083-56448276|Enhancer	chr16:56450509-56450746|Promoter			
chr16:56609687-56609962|Promoter	chr16:56608584-56609497|+|MT2A	chr16:56614499-56615121|Enhancer			chr16:56610232-56610786|Promoter,chr16:56611794-56611932|Promoter,chr16:56612151-56613027|Promoter		
chr16:56610232-56610786|Promoter	chr16:56609501-56611375|-|AC026461.3	chr16:56614499-56615121|Enhancer			chr16:56609687-56609962|Promoter,chr16:56612151-56613027|Promoter,chr16:56611794-56611932|Promoter		
chr16:56611794-56611932|Promoter	chr16:56609501-56611375|-|AC026461.3	chr16:56614499-56615121|Enhancer			chr16:56609687-56609962|Promoter,chr16:56610232-56610786|Promoter,chr16:56612151-56613027|Promoter		
chr16:56612151-56613027|Promoter	chr16:56609501-56611375|-|AC026461.3	chr16:56614499-56615121|Enhancer			chr16:56609687-56609962|Promoter,chr16:56610232-56610786|Promoter,chr16:56611794-56611932|Promoter		
chr16:56623866-56623869|Promoter	chr16:56625475-56627112|+|MT1E	chr16:56628713-56628716|Enhancer					
chr16:56681838-56682345|Promoter	chr16:56682470-56684196|+|MT1X	chr16:56680001-56680679|Enhancer					
chr16:56938919-56939881|Promoter	chr16:56940278-56941342|+|AC012181.2	chr16:56944678-56945658|Enhancer					
chr16:57187413-57187992|Promoter	chr16:57186329-57240469|+|RSPRY1	chr16:57193122-57193939|Enhancer					
chr16:57601819-57602479|Promoter	chr16:57603137-57603697|+|HMGB3P32	chr16:57609508-57610343|Enhancer	chr16:57611158-57611623|Enhancer				
chr16:58495210-58495750|Promoter	chr16:58496908-58497014|+|RNU6-103P			chr16:58496738-58497422|Promoter			
chr16:58496738-58497422|Promoter	chr16:58496908-58497014|+|RNU6-103P			chr16:58495210-58495750|Promoter			
chr16:58627814-58628122|Promoter	chr16:58519951-58629838|-|CNOT1			chr16:58630478-58630602|Promoter			
chr16:58630478-58630602|Promoter	chr16:58519951-58629838|-|CNOT1			chr16:58627814-58628122|Promoter			
chr16:66878261-66878560|Promoter	chr16:66880361-66891096|+|PDP2	chr16:66873219-66873595|Enhancer	chr16:66874559-66874735|Enhancer				
chr16:67018002-67018201|Promoter	chr16:67019519-67019817|+|RN7SL543P			chr16:67019243-67019409|Promoter			
chr16:67019243-67019409|Promoter	chr16:67019519-67019817|+|RN7SL543P			chr16:67018002-67018201|Promoter			
chr16:68084454-68084792|Promoter	chr16:68085344-68229259|+|NFATC3	chr16:68081924-68082297|Enhancer					
chr16:68229553-68230502|Promoter	chr16:68225969-68229145|-|AC020978.5			chr16:68233152-68233627|Promoter			
chr16:68233152-68233627|Promoter	chr16:68233426-68233499|-|MIR6773			chr16:68229553-68230502|Promoter			
chr16:69424388-69424777|Promoter	chr16:69424525-69466266|+|CYB5B	chr16:69432294-69433901|Enhancer					
chr16:69465298-69465780|Promoter	chr16:69463844-69466264|+|AC026464.2	chr16:69469649-69470032|Enhancer					
chr16:69709674-69710083|Promoter	chr16:69709874-69710583|+|AC092115.2			chr16:69711035-69711852|Promoter			
chr16:69711035-69711852|Promoter	chr16:69709874-69710583|+|AC092115.2			chr16:69709674-69710083|Promoter			
chr16:7005982-7005984|Promoter	chr16:7004007-7004112|-|RNU6-328P	chr16:7007553-7007556|Enhancer					
chr16:70289490-70289971|Promoter	chr16:70289767-70335283|+|DDX19B,chr16:70252295-70289543|-|AARS			chr16:70291084-70291403|Promoter			
chr16:70291084-70291403|Promoter	chr16:70289767-70335283|+|DDX19B			chr16:70289490-70289971|Promoter			
chr16:70539816-70539820|Promoter	chr16:70538005-70538098|+|SNORD111	chr16:70515209-70515211|Enhancer					
chr16:71880272-71880671|Promoter	chr16:71881553-71882273|-|AC009127.1			chr16:71882504-71882605|Promoter			
chr16:71882504-71882605|Promoter	chr16:71881553-71882273|-|AC009127.1			chr16:71880272-71880671|Promoter			
chr16:75556296-75556599|Promoter	chr16:75556392-75557059|+|AC025287.2	chr16:75560800-75561785|Enhancer					
chr16:77787862-77788671|Promoter	chr16:77788564-77980107|+|VAT1L	chr16:77785100-77785497|Enhancer	chr16:77786136-77786194|Enhancer				
chr16:78023053-78023685|Promoter	chr16:78022515-78032106|+|CLEC3A	chr16:78025249-78026247|Enhancer					
chr16:78894300-78895452|Promoter	chr16:78895361-78899644|+|AC027279.1	chr16:78794327-78794836|Enhancer,chr16:78774705-78776099|Enhancer	chr16:78795684-78797209|Enhancer,chr16:78778316-78778942|Enhancer,chr16:78790082-78791451|Enhancer			chr16:78774705-78776099|Enhancer	chr16:78790082-78791451|Enhancer
chr16:79089649-79090034|Promoter	chr16:79090050-79101754|+|AC009145.1	chr16:79075833-79076210|Enhancer					
chr16:79602465-79603926|Promoter	chr16:79603572-79604177|+|AC009159.2	chr16:79628623-79628915|Enhancer					
chr16:79618045-79619478|Promoter	chr16:79619469-79620110|+|AC009159.1	chr16:79613035-79613392|Enhancer	chr16:79614823-79615258|Enhancer				
chr16:81096432-81097034|Promoter	chr16:81081938-81096425|-|GCSH	chr16:81004113-81004814|Enhancer					
chr16:81314612-81314950|Promoter	chr16:81314947-81390884|+|GAN	chr16:81335926-81335956|Enhancer					
chr16:81738138-81738274|Promoter	chr16:81739082-81767868|+|AC099524.1	chr16:81746237-81746620|Enhancer	chr16:81749795-81750183|Enhancer				
chr16:82192851-82192982|Promoter	chr16:82192505-82192790|-|RN7SKP190	chr16:82188021-82188140|Enhancer					
chr16:83899907-83900726|Promoter	chr16:83899115-83927031|+|MLYCD	chr16:83903237-83903842|Enhancer					
chr16:84186999-84187218|Promoter	chr16:84177847-84187070|-|TAF1C	chr16:84177783-84177947|Enhancer	chr16:84175425-84175653|Enhancer				
chr16:85897441-85897784|Promoter	chr16:85899162-85922606|+|IRF8	chr16:85888878-85889642|Enhancer	chr16:85924623-85925522|Enhancer,chr16:85947632-85948304|Enhancer		chr16:85935975-85937263|Promoter		chr16:85947632-85948304|Enhancer
