Promoter	PromoterTarget	directEnhancer	indirectEnhancer	directPromoter	indirectPromoter	directEnhancerHub	indirectEnhancerHub
chr14:91415201-91419893|Promoter	chr14:91419449-91419751|+|AL133153.1,chr14:91418266-91421176|+|AL133153.2,chr14:91271323-91417844|-|CCDC88C	chr14:91399952-91400301|Enhancer,chr14:91348894-91358595|Enhancer,chr14:91345828-91346445|Enhancer,chr14:91321284-91325118|Enhancer	chr14:91371224-91374957|Enhancer			chr14:91321284-91325118|Enhancer	
chr14:96424127-96425628|Promoter	chr14:96423700-96424209|-|PEBP1P1	chr14:96296101-96299832|Enhancer					
chr15:100915036-100922415|Promoter	chr15:100919345-101078257|+|LRRK1,chr15:100892859-100919283|-|AC015712.2	chr15:101003297-101008604|Enhancer,chr15:100940409-100944162|Enhancer				chr15:100940409-100944162|Enhancer	
chr15:101250467-101254158|Promoter	chr15:101175727-101252048|-|CHSY1	chr15:101120341-101123772|Enhancer	chr15:101086445-101090698|Enhancer,chr15:101255415-101260214|Enhancer				chr15:101255415-101260214|Enhancer
chr15:22838417-22839914|Promoter	chr15:22838641-22868384|+|NIPA2	chr15:22786065-22786727|Enhancer					
chr15:34367141-34368994|Promoter	chr15:34358633-34367196|-|LPCAT4	chr15:34241499-34241692|Enhancer					
chr15:38562480-38565279|Promoter	chr15:38488103-38565575|-|RASGRP1	chr15:38681425-38685772|Enhancer	chr15:38439071-38440640|Enhancer				
chr15:40102835-40109272|Promoter	chr15:40087890-40108892|-|BMF	chr15:40053294-40055027|Enhancer,chr15:40095426-40096591|Enhancer,chr15:40044135-40049263|Enhancer	chr15:40098160-40102820|Enhancer		chr15:40161218-40162593|Promoter,chr15:40215163-40218097|Promoter	chr15:40044135-40049263|Enhancer	
chr15:40161218-40162593|Promoter	chr15:40161026-40221136|+|BUB1B	chr15:40044135-40049263|Enhancer	chr15:40098160-40102820|Enhancer,chr15:40095426-40096591|Enhancer,chr15:40053294-40055027|Enhancer		chr15:40215163-40218097|Promoter,chr15:40102835-40109272|Promoter		chr15:40098160-40102820|Enhancer
chr15:40215163-40218097|Promoter	chr15:40217449-40276396|+|BUB1B-PAK6	chr15:40044135-40049263|Enhancer	chr15:40098160-40102820|Enhancer,chr15:40095426-40096591|Enhancer,chr15:40053294-40055027|Enhancer		chr15:40161218-40162593|Promoter,chr15:40102835-40109272|Promoter		chr15:40098160-40102820|Enhancer
chr15:40405679-40407574|Promoter	chr15:40405485-40421313|+|IVD	chr15:40418864-40422749|Enhancer	chr15:40342317-40345850|Enhancer				
chr15:40888798-40895487|Promoter	chr15:40894450-40903975|+|VPS18	chr15:40856114-40861685|Enhancer					
chr15:41492903-41493765|Promoter	chr15:41493874-41503551|+|ITPKA			chr15:41543237-41544354|Promoter			
chr15:41512915-41515745|Promoter	chr15:41503637-41513887|-|LTK	chr15:41465953-41467120|Enhancer	chr15:41506223-41507652|Enhancer				
chr15:41543237-41544354|Promoter	chr15:41517176-41544257|-|RPAP1			chr15:41492903-41493765|Promoter			
chr15:41556584-41558304|Promoter	chr15:41557675-41583589|+|TYRO3,chr15:41557027-41557435|+|ELOCP2	chr15:41810796-41812377|Enhancer	chr15:41904575-41904786|Enhancer				
chr15:41971157-41972877|Promoter	chr15:41895933-41972557|-|EHD4,chr15:41972763-41999094|+|PLA2G4E-AS1	chr15:41926819-41929333|Enhancer					
chr15:44287516-44291557|Promoter	chr15:44288719-44415758|+|CASC4	chr15:44318346-44320284|Enhancer	chr15:44218983-44222336|Enhancer				
chr15:45429394-45431985|Promoter	chr15:45430529-45433449|+|C15orf48	chr15:45454855-45459045|Enhancer					
chr15:45521263-45522747|Promoter	chr15:45479606-45522755|-|SLC30A4	chr15:45611436-45614517|Enhancer	chr15:45634847-45635847|Enhancer				
chr15:48643420-48645954|Promoter	chr15:48408306-48645849|-|FBN1,chr15:48645951-48652016|+|AC084757.3	chr15:48357534-48360458|Enhancer	chr15:48799573-48802058|Enhancer				
chr15:51280428-51283337|Promoter	chr15:51278927-51280015|-|AC020891.3	chr15:51378836-51382443|Enhancer	chr15:51228574-51230256|Enhancer,chr15:51286987-51288089|Enhancer				chr15:51286987-51288089|Enhancer
chr15:51621699-51625677|Promoter	chr15:51447711-51622833|-|DMXL2	chr15:51536781-51538946|Enhancer					
chr15:51751305-51753005|Promoter	chr15:51751597-51816363|+|TMOD2,chr15:51723011-51751585|-|LYSMD2,chr15:51752485-51756475|+|AC026770.1	chr15:51733315-51739084|Enhancer,chr15:51775489-51777395|Enhancer	chr15:51649763-51651042|Enhancer			chr15:51733315-51739084|Enhancer	
chr15:52503372-52506762|Promoter	chr15:52505191-52505862|+|EEF1B2P1	chr15:52735575-52735717|Enhancer	chr15:52462600-52466477|Enhancer	chr15:52528132-52529928|Promoter	chr15:52567933-52568971|Promoter		
chr15:52528132-52529928|Promoter	chr15:52307283-52529050|-|MYO5A	chr15:52462600-52466477|Enhancer	chr15:52735575-52735717|Enhancer	chr15:52503372-52506762|Promoter,chr15:52567933-52568971|Promoter			
chr15:52567933-52568971|Promoter	chr15:52547045-52569883|-|ARPP19		chr15:52735575-52735717|Enhancer,chr15:52462600-52466477|Enhancer	chr15:52528132-52529928|Promoter	chr15:52503372-52506762|Promoter		chr15:52462600-52466477|Enhancer
chr15:55284848-55291262|Promoter	chr15:55288849-55289346|-|AC018926.2,chr15:55202966-55289813|-|RAB27A	chr15:55214898-55224053|Enhancer					
chr15:56733173-56734924|Promoter	chr15:56630181-56734086|-|ZNF280D	chr15:56496679-56497009|Enhancer					
chr15:56917500-56918598|Promoter	chr15:56652488-56918571|-|AC090517.4,chr15:56886170-56918499|-|AC090517.5	chr15:56989620-56991686|Enhancer					
chr15:57525696-57529858|Promoter	chr15:57527187-57529009|-|AC025271.2	chr15:57340797-57343709|Enhancer					
chr15:58756455-58758697|Promoter	chr15:58755625-58756247|-|AC090515.3	chr15:58225828-58228654|Enhancer,chr15:58268412-58270738|Enhancer	chr15:58437578-58440792|Enhancer			chr15:58268412-58270738|Enhancer	
chr15:59437926-59438257|Promoter	chr15:59438186-59523555|+|FAM81A	chr15:59492510-59494038|Enhancer	chr15:59376871-59377292|Enhancer,chr15:59410051-59414402|Enhancer,chr15:59247314-59247938|Enhancer				chr15:59410051-59414402|Enhancer
chr15:59690146-59691990|Promoter	chr15:59659146-59689534|-|BNIP2	chr15:60179108-60181366|Enhancer					
chr15:63047972-63048828|Promoter	chr15:63046034-63049387|-|TPM1-AS	chr15:63401369-63403184|Enhancer					
chr15:63503399-63505825|Promoter	chr15:63504511-63594640|+|AC007950.1	chr15:63473094-63475263|Enhancer,chr15:63487457-63488060|Enhancer,chr15:63466620-63467607|Enhancer	chr15:63496617-63497762|Enhancer		chr15:63598847-63602221|Promoter	chr15:63466620-63467607|Enhancer	
chr15:63598847-63602221|Promoter	chr15:63544247-63600760|-|USP3-AS1	chr15:63466620-63467607|Enhancer	chr15:63473094-63475263|Enhancer,chr15:63487457-63488060|Enhancer,chr15:63496617-63497762|Enhancer		chr15:63503399-63505825|Promoter		chr15:63473094-63475263|Enhancer
chr15:63891007-63893034|Promoter	chr15:63890030-63890317|+|AC015914.2	chr15:63750522-63754137|Enhancer	chr15:64010131-64010961|Enhancer,chr15:64065379-64067767|Enhancer				chr15:64065379-64067767|Enhancer
chr15:64044460-64046828|Promoter	chr15:63907036-64046322|-|DAPK2	chr15:63969121-63970810|Enhancer,chr15:63825240-63826996|Enhancer,chr15:63983510-63987237|Enhancer				chr15:63983510-63987237|Enhancer	
chr15:64841457-64845962|Promoter	chr15:64841883-64868002|+|PLEKHO2,chr15:64841948-64930920|+|AC069368.1	chr15:64904316-64906067|Enhancer,chr15:64892312-64895429|Enhancer	chr15:64806831-64812806|Enhancer,chr15:64895549-64896249|Enhancer,chr15:64729628-64734132|Enhancer			chr15:64904316-64906067|Enhancer	chr15:64806831-64812806|Enhancer
chr15:65791386-65792969|Promoter	chr15:65659123-65792124|-|DENND4A			chr15:65818351-65819057|Promoter			
chr15:65818351-65819057|Promoter	chr15:65816302-65817481|-|HNRNPA1P44			chr15:65791386-65792969|Promoter			
chr15:66385817-66388892|Promoter	chr15:66386817-66492312|+|MAP2K1			chr15:66497239-66499150|Promoter			
chr15:66497239-66499150|Promoter	chr15:66490135-66497762|-|SNAPC5			chr15:66385817-66388892|Promoter			
chr15:67519448-67521777|Promoter	chr15:67521131-67530146|+|C15orf61,chr15:67403619-67521636|-|IQCH-AS1	chr15:67454601-67458478|Enhancer	chr15:67782446-67785700|Enhancer		chr15:67831376-67837199|Promoter		
chr15:67831376-67837199|Promoter	chr15:67832725-67873866|+|AC009292.2	chr15:67454601-67458478|Enhancer,chr15:67782446-67785700|Enhancer			chr15:67519448-67521777|Promoter	chr15:67454601-67458478|Enhancer	
chr15:68276702-68278812|Promoter	chr15:68277745-68295862|+|FEM1B,chr15:68267792-68277994|-|AC107871.2	chr15:68298930-68299400|Enhancer,chr15:68306203-68306866|Enhancer				chr15:68306203-68306866|Enhancer	
chr15:70095512-70098005|Promoter	chr15:70047790-70098176|-|TLE3	chr15:70012825-70018969|Enhancer,chr15:70362024-70363147|Enhancer	chr15:70035556-70036822|Enhancer,chr15:69978878-69981314|Enhancer			chr15:70012825-70018969|Enhancer	chr15:69978878-69981314|Enhancer
chr15:72041373-72043781|Promoter	chr15:72041194-72041653|-|EIF5A2P1		chr15:72141436-72141788|Enhancer	chr15:72154748-72157090|Promoter	chr15:72116032-72119758|Promoter		
chr15:72116032-72119758|Promoter	chr15:71822291-72118150|-|MYO9A		chr15:72141436-72141788|Enhancer	chr15:72154748-72157090|Promoter	chr15:72041373-72043781|Promoter		
chr15:72154748-72157090|Promoter	chr15:72140504-72155459|-|AC020779.2	chr15:72141436-72141788|Enhancer		chr15:72116032-72119758|Promoter,chr15:72041373-72043781|Promoter			
chr15:73873817-73874878|Promoter	chr15:73873564-73889214|+|TBC1D21	chr15:73907447-73908529|Enhancer					
chr15:74302052-74303507|Promoter	chr15:74303005-74304343|+|AC023300.1	chr15:74125249-74128362|Enhancer	chr15:74295869-74295958|Enhancer,chr15:74132038-74133656|Enhancer,chr15:74320809-74323277|Enhancer,chr15:74307143-74308401|Enhancer,chr15:74192931-74194305|Enhancer				chr15:74307143-74308401|Enhancer
chr15:74372955-74387346|Promoter	chr15:74379083-74390535|+|LINC02255,chr15:74374678-74375511|+|AC090826.2	chr15:74402648-74404443|Enhancer		chr15:74433672-74441069|Promoter			
chr15:74433672-74441069|Promoter	chr15:74409289-74433958|-|SEMA7A		chr15:74402648-74404443|Enhancer	chr15:74372955-74387346|Promoter			
chr15:74489789-74490731|Promoter	chr15:74478070-74490286|-|AC012435.1	chr15:74542048-74544972|Enhancer					
chr15:74780778-74782485|Promoter	chr15:74782057-74803198|+|CSK	chr15:74793701-74793878|Enhancer,chr15:74768687-74772493|Enhancer	chr15:74621118-74622302|Enhancer,chr15:74797078-74802324|Enhancer,chr15:74630738-74632316|Enhancer		chr15:74788367-74789269|Promoter,chr15:74787439-74788220|Promoter	chr15:74768687-74772493|Enhancer	chr15:74797078-74802324|Enhancer
chr15:74787439-74788220|Promoter	chr15:74788672-74788757|-|MIR4513	chr15:74797078-74802324|Enhancer	chr15:74621118-74622302|Enhancer,chr15:74768687-74772493|Enhancer,chr15:74630738-74632316|Enhancer,chr15:74793701-74793878|Enhancer		chr15:74788367-74789269|Promoter,chr15:74780778-74782485|Promoter		chr15:74768687-74772493|Enhancer
chr15:74788367-74789269|Promoter	chr15:74788672-74788757|-|MIR4513	chr15:74797078-74802324|Enhancer	chr15:74621118-74622302|Enhancer,chr15:74768687-74772493|Enhancer,chr15:74630738-74632316|Enhancer,chr15:74793701-74793878|Enhancer		chr15:74787439-74788220|Promoter,chr15:74780778-74782485|Promoter		chr15:74768687-74772493|Enhancer
chr15:74870203-74874323|Promoter	chr15:74843730-74873365|-|SCAMP2	chr15:74900908-74901798|Enhancer					
chr15:76339936-76341214|Promoter	chr15:76339609-76342063|-|AC027243.1	chr15:76189921-76191934|Enhancer					
chr15:78979430-78981690|Promoter	chr15:78978889-78985926|+|AC011944.1	chr15:79024906-79025857|Enhancer					
chr15:81333971-81339535|Promoter	chr15:81335577-81336119|+|AC103858.2	chr15:81274935-81276372|Enhancer			chr15:81400470-81402847|Promoter		
chr15:81400470-81402847|Promoter	chr15:81403026-81403570|+|AC109809.1	chr15:81274935-81276372|Enhancer			chr15:81333971-81339535|Promoter		
chr15:83010934-83012076|Promoter	chr15:82988963-83011641|-|C15orf40			chr15:83207244-83208501|Promoter			
chr15:83207244-83208501|Promoter	chr15:83127753-83207823|-|HDGFL3			chr15:83010934-83012076|Promoter			
chr15:84651844-84657910|Promoter	chr15:84639281-84654335|-|WDR73	chr15:84587495-84588504|Enhancer	chr15:84877435-84879396|Enhancer				
chr15:84658249-84658835|Promoter	chr15:84655129-84658563|-|NMB			chr15:84715775-84716624|Promoter			
chr15:84715775-84716624|Promoter	chr15:84669538-84716460|-|SEC11A			chr15:84658249-84658835|Promoter			
chr15:85328444-85333143|Promoter	chr15:85255369-85330334|-|ADAMTS7P4	chr15:85318406-85318698|Enhancer,chr15:85361143-85362104|Enhancer,chr15:85407547-85408601|Enhancer,chr15:85295264-85300070|Enhancer		chr15:85379496-85383808|Promoter,chr15:85412287-85415977|Promoter		chr15:85295264-85300070|Enhancer	
chr15:85379496-85383808|Promoter	chr15:85380596-85380662|+|MIR7706,chr15:85380640-85749358|+|AKAP13		chr15:85318406-85318698|Enhancer,chr15:85361143-85362104|Enhancer,chr15:85407547-85408601|Enhancer,chr15:85295264-85300070|Enhancer	chr15:85328444-85333143|Promoter,chr15:85412287-85415977|Promoter			chr15:85295264-85300070|Enhancer
chr15:85412287-85415977|Promoter	chr15:85415228-85415633|+|AC104046.1	chr15:85295264-85300070|Enhancer	chr15:85318406-85318698|Enhancer,chr15:85361143-85362104|Enhancer,chr15:85407547-85408601|Enhancer	chr15:85328444-85333143|Promoter,chr15:85379496-85383808|Promoter			chr15:85318406-85318698|Enhancer
chr15:89760729-89761874|Promoter	chr15:89760591-89778754|+|MESP2			chr15:89873882-89876711|Promoter			
chr15:89873882-89876711|Promoter	chr15:89876540-89877285|+|AC027176.2			chr15:89760729-89761874|Promoter			
chr15:89898420-89898935|Promoter	chr15:89897576-89897637|+|RNU7-111P	chr15:90085246-90087071|Enhancer					
chr15:90000457-90005963|Promoter	chr15:90001324-90082191|+|ZNF710	chr15:90070050-90073411|Enhancer					
chr15:90647193-90651178|Promoter	chr15:90650631-90651103|+|AC021422.1	chr15:90691533-90697709|Enhancer	chr15:90686613-90686952|Enhancer,chr15:90664239-90667794|Enhancer	chr15:90717345-90718761|Promoter			chr15:90664239-90667794|Enhancer
chr15:90717345-90718761|Promoter	chr15:90717346-90816166|+|BLM		chr15:90691533-90697709|Enhancer,chr15:90686613-90686952|Enhancer,chr15:90664239-90667794|Enhancer	chr15:90647193-90651178|Promoter			chr15:90691533-90697709|Enhancer
chr15:90901831-90904141|Promoter	chr15:90903302-90922584|+|MAN2A2			chr15:90930722-90935291|Promoter			
chr15:90930722-90935291|Promoter	chr15:90929964-90935130|-|HDDC3			chr15:90901831-90904141|Promoter			
chr15:92808048-92810674|Promoter	chr15:92808451-92809057|+|AC106028.4,chr15:92805770-92808567|-|AC106028.2	chr15:92913737-92919573|Enhancer					
chr15:98656749-98659965|Promoter	chr15:98660210-98660668|+|AC118658.1	chr15:98519128-98521569|Enhancer					
chr15:99103120-99105701|Promoter	chr15:98954149-99105824|-|AC036108.1	chr15:99213284-99213543|Enhancer					
chr15:99284860-99288581|Promoter	chr15:99284625-99285576|-|HNRNPA1P62	chr15:99729313-99730915|Enhancer,chr15:99754117-99755949|Enhancer,chr15:99371298-99372041|Enhancer				chr15:99371298-99372041|Enhancer	
chr15:99565084-99566766|Promoter	chr15:99565700-99716466|+|MEF2A	chr15:99509942-99512588|Enhancer					
chr16:10181081-10182260|Promoter	chr16:9753404-10182754|-|GRIN2A	chr16:9647650-9650508|Enhancer	chr16:9839357-9841540|Enhancer,chr16:10038852-10039637|Enhancer,chr16:9946269-9949143|Enhancer				chr16:9946269-9949143|Enhancer
chr16:10875884-10880150|Promoter	chr16:10877198-10936388|+|CIITA	chr16:10917867-10920268|Enhancer,chr16:10737150-10738887|Enhancer	chr16:10521862-10522651|Enhancer,chr16:10864870-10870210|Enhancer,chr16:10835049-10836237|Enhancer			chr16:10917867-10920268|Enhancer	chr16:10864870-10870210|Enhancer
chr16:11254095-11259726|Promoter	chr16:11254405-11256200|-|SOCS1	chr16:10981843-10983253|Enhancer,chr16:11326268-11329549|Enhancer,chr16:11353880-11356978|Enhancer,chr16:11052090-11052681|Enhancer,chr16:11308264-11313032|Enhancer	chr16:10964117-10964324|Enhancer,chr16:11370355-11370994|Enhancer,chr16:10952729-10954331|Enhancer,chr16:11297255-11300259|Enhancer			chr16:11308264-11313032|Enhancer	chr16:11297255-11300259|Enhancer
chr16:14301031-14305356|Promoter	chr16:14303967-14304049|+|MIR193B,chr16:14302288-14331067|+|MIR193BHG	chr16:14286066-14286913|Enhancer,chr16:14354620-14356272|Enhancer				chr16:14354620-14356272|Enhancer	
chr16:1610517-1613450|Promoter	chr16:1510427-1612072|-|IFT140,chr16:1612325-1677908|+|CRAMP1	chr16:1723058-1724689|Enhancer			chr16:1678132-1680528|Promoter		
chr16:1678132-1680528|Promoter	chr16:1678277-1702086|+|JPT2	chr16:1723058-1724689|Enhancer			chr16:1610517-1613450|Promoter		
chr16:18924663-18927178|Promoter	chr16:18804853-18926454|-|SMG1,chr16:18926863-18937043|+|AC092287.1	chr16:18968361-18969978|Enhancer					
chr16:19086576-19087384|Promoter	chr16:19086856-19098110|+|AC099518.1	chr16:19127689-19132830|Enhancer	chr16:19375424-19375828|Enhancer	chr16:19164887-19169209|Promoter	chr16:19114250-19117993|Promoter		
chr16:19114250-19117993|Promoter	chr16:19114383-19121629|+|ITPRIPL2		chr16:19375424-19375828|Enhancer,chr16:19127689-19132830|Enhancer	chr16:19164887-19169209|Promoter	chr16:19086576-19087384|Promoter		chr16:19127689-19132830|Enhancer
chr16:19164887-19169209|Promoter	chr16:19168240-19268332|+|SYT17		chr16:19375424-19375828|Enhancer,chr16:19127689-19132830|Enhancer	chr16:19114250-19117993|Promoter,chr16:19086576-19087384|Promoter			chr16:19127689-19132830|Enhancer
chr16:2194897-2196054|Promoter	chr16:2177180-2196525|-|CASKIN1	chr16:2499199-2502112|Enhancer					
chr16:23181786-23183822|Promoter	chr16:23182745-23216883|+|SCNN1G	chr16:23506141-23506196|Enhancer,chr16:23431352-23437419|Enhancer	chr16:23297046-23298072|Enhancer			chr16:23431352-23437419|Enhancer	
chr16:234445-235187|Promoter	chr16:234802-268971|+|FAM234A	chr16:309039-309881|Enhancer					
chr16:23834646-23838048|Promoter	chr16:23835946-24220611|+|PRKCB	chr16:23862184-23864840|Enhancer					
chr16:25014528-25015200|Promoter	chr16:24919389-25015369|-|ARHGAP17	chr16:25054105-25055853|Enhancer					
chr16:25066074-25067260|Promoter	chr16:25066937-25068943|+|LINC02175	chr16:25225369-25226059|Enhancer					
chr16:2682344-2682906|Promoter	chr16:2682523-2709030|+|KCTD5			chr16:2720884-2721422|Promoter			
chr16:2720884-2721422|Promoter	chr16:2712422-2720224|-|PRSS27			chr16:2682344-2682906|Promoter			
chr16:27314148-27315515|Promoter	chr16:27313387-27314101|-|AC106739.1	chr16:27233731-27238051|Enhancer	chr16:27366853-27369264|Enhancer,chr16:27316213-27319182|Enhancer				chr16:27366853-27369264|Enhancer
chr16:28180433-28182496|Promoter	chr16:28183318-28183430|+|RNY1P10	chr16:28187968-28188849|Enhancer		chr16:28210444-28211926|Promoter			
chr16:28210444-28211926|Promoter	chr16:28097979-28211869|-|XPO6		chr16:28187968-28188849|Enhancer	chr16:28180433-28182496|Promoter			
chr16:28491306-28492026|Promoter	chr16:28456371-28492041|-|AC138894.1			chr16:28508034-28508513|Promoter			
chr16:28508034-28508513|Promoter	chr16:28499362-28506834|-|IL27			chr16:28491306-28492026|Promoter			
chr16:28846284-28847013|Promoter	chr16:28842411-28846348|-|TUFM,chr16:28846689-28874212|+|SH2B1	chr16:28944975-28946170|Enhancer					
chr16:29729327-29732516|Promoter	chr16:29731051-29731404|-|RN7SKP127	chr16:29698918-29702253|Enhancer	chr16:29644291-29645566|Enhancer	chr16:29789692-29791721|Promoter			
chr16:29789692-29791721|Promoter	chr16:29790719-29805385|+|KIF22		chr16:29644291-29645566|Enhancer,chr16:29698918-29702253|Enhancer	chr16:29729327-29732516|Promoter			chr16:29698918-29702253|Enhancer
chr16:30429007-30431432|Promoter	chr16:30423619-30430075|-|DCTPP1	chr16:30597661-30599694|Enhancer		chr16:30533538-30535885|Promoter,chr16:30470817-30471559|Promoter			
chr16:30470817-30471559|Promoter	chr16:30472658-30523185|+|ITGAL		chr16:30597661-30599694|Enhancer	chr16:30429007-30431432|Promoter	chr16:30533538-30535885|Promoter		
chr16:30533538-30535885|Promoter	chr16:30530367-30535347|-|ZNF747,chr16:30525923-30534852|-|AC002310.5,chr16:30534752-30537144|+|AC002310.1		chr16:30597661-30599694|Enhancer	chr16:30429007-30431432|Promoter	chr16:30470817-30471559|Promoter		
